"academia","andar","area","area_servico","banheiro","condominio","elevador","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","salao_de_festa","sauna","spa","vaga","valor","varanda_gourmet","endereco","tipo","url","latitude","longitude"
1,NA,52,0,2,1,1,0,2650937667,1,1,1,1,0,2,1,0,0,1,339000,0,"Estrada de Belém, 1 - Campo Grande, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-campo-grande-recife-pe-52m2-id-2650937667/",-8.033709990808,-34.885590022842
NA,1,32,NA,1,1,NA,NA,2642803485,1,NA,NA,NA,NA,1,NA,NA,NA,1,268000,NA,"Rua Nunes Machado, 47 - Soledade, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-soledade-recife-pe-32m2-id-2642803485/",-8.055119589515,-34.889455941677
1,NA,53,0,1,1,1,0,2565796181,1,1,1,1,0,2,1,0,0,1,379999,1,"Rua Engenho Poeta, 193 - Caxangá, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-caxanga-recife-pe-53m2-id-2565796181/",-8.031329991311,-34.951569975797
1,20,126,1,3,1071,1,1,2625284754,NA,1,0,0,0,4,0,0,0,2,1650000,0,"Rua Capitão Rebelinho, 600 - Pina, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-pina-recife-pe-126m2-id-2625284754/",-8.092709997712,-34.883540018873
1,1,49,0,2,1,1,1,2632475877,1,1,1,1,1,2,1,0,0,1,299000,1,"Avenida Liberdade, 54 - Jardim São Paulo, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jardim-sao-paulo-recife-pe-49m2-id-2632475877/",-8.081348553986,-34.966262997616
0,NA,67,0,2,NA,1,0,2609431647,NA,1,1,1,0,3,1,0,0,1,540000,0,"Rua Oscar Pinto, 300 - Casa Amarela, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-casa-amarela-recife-pe-67m2-id-2609431647/",-8.025338550664,-34.911917546056
NA,NA,82,NA,3,880,NA,NA,2615022702,3500,NA,NA,NA,NA,3,NA,NA,NA,2,650000,NA,"Rua Evaristo da Veiga - Casa Amarela, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-casa-amarela-recife-pe-82m2-id-2615022702/",-8.028644181606,-34.91498282334
1,8,72,0,1,600,1,0,2625662375,1800,1,1,1,1,3,1,1,0,1,5e+05,0,"Rua Nossa Senhora de Pompéia, 86 - Encruzilhada, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-encruzilhada-recife-pe-72m2-id-2625662375/",-8.03613702251,-34.893465433463
1,NA,125,0,3,1089,1,0,2619334001,340,1,1,1,0,4,1,1,0,3,1e+06,0,"Rua Professora Anunciada da Rocha Melo, 70 - Madalena, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-madalena-recife-pe-125m2-id-2619334001/",-8.04867998606,-34.907289973883
0,4,253,0,2,NA,1,0,2610526990,NA,1,1,1,0,4,1,0,0,4,2750000,0,"Avenida Conselheiro Rosa e Silva, 1336 - Aflitos, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-aflitos-recife-pe-253m2-id-2610526990/",-8.039879993554,-34.899070009077
1,NA,50,0,1,NA,1,1,2622789122,NA,1,1,1,0,2,1,0,0,1,273700,1,"Avenida Liberdade, 54 - Jardim São Paulo, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jardim-sao-paulo-recife-pe-50m2-id-2622789122/",-8.081348553986,-34.966262997616
1,NA,127,0,1,155,1,1,2643279095,145,1,1,1,1,4,1,1,0,2,1495007,1,"Avenida Beira Rio Governador Eduardo Campos, 244 - Madalena, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-madalena-recife-pe-127m2-id-2643279095/",-8.056769074408,-34.903260937381
1,4,121,0,4,1,1,1,2650057558,1,1,1,1,1,4,1,0,0,2,1256000,1,"Rua da Aurora, 1451 - Santo Amaro, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-santo-amaro-recife-pe-121m2-id-2650057558/",-8.051849979931,-34.875230032427
0,13,140,0,3,1050,0,0,2583865091,3000,0,0,0,0,3,0,0,0,1,1050000,1,"Rua José Aderval Chaves, 108 - Boa Viagem, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-varanda-gourmet-boa-viagem-recife-pe-140m2-id-2583865091/",-8.1070899908,-34.89116000705
1,NA,136,1,4,NA,1,0,2600777712,NA,1,1,0,0,4,1,1,0,3,1320000,0,"Rua Luiz de Faria Barbosa - Boa Viagem, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-boa-viagem-recife-pe-136m2-id-2600777712/",-8.109782578025,-34.89755438599
1,3,33,0,1,1,1,1,2623317033,1,1,0,1,0,1,1,0,0,1,480000,0,"Avenida Boa Viagem, 11 - Boa Viagem, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-boa-viagem-recife-pe-33m2-id-2623317033/",-8.103822898786,-34.886571878301
1,4,90,0,1,700,1,1,2651187575,700,1,1,1,1,3,1,0,0,2,719800,0,"Rua Monsenhor Silva, 290 - Madalena, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-madalena-recife-pe-90m2-id-2651187575/",-8.049491555305,-34.91141754302
0,NA,87,0,3,800,0,0,2635898796,NA,1,1,0,1,3,0,0,0,2,519000,0,"Avenida Governador Agamenon Magalhães - Graças, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-gracas-recife-pe-87m2-id-2635898796/",-8.051476571563,-34.895469296544
1,2,56,0,1,400,1,1,2641158366,2000,1,1,1,1,2,1,0,0,1,372000,0,"Rua Engenho Poeta, 200 - Caxangá, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-caxanga-recife-pe-56m2-id-2641158366/",-8.029459988712,-34.951279961947
0,NA,106,0,1,870,1,0,2619754572,266,0,1,1,0,3,0,0,0,1,520000,0,"Rua Manuel de Carvalho, 267 - Aflitos, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-aflitos-recife-pe-106m2-id-2619754572/",-8.039949982446,-34.895989994936
1,NA,227,1,5,1400,1,0,2456674731,5000,0,1,0,0,4,1,0,0,2,9e+05,0,"Rua de Apipucos, 235 - Apipucos, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-academia-apipucos-recife-pe-227m2-id-2456674731/",-8.025979990152,-34.930039967843
0,NA,82,0,2,660,1,0,2648218264,160,0,1,0,1,3,0,0,0,1,380000,0,"Estrada do Encanamento, 726 - Casa Forte, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-casa-forte-recife-pe-82m2-id-2648218264/",-8.030989979408,-34.916790022942
1,5,158,1,2,1100,1,1,2545251375,NA,1,1,1,1,3,1,0,0,3,1600000,0,"Rua de Apipucos, 687 - Monteiro, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-monteiro-recife-pe-158m2-id-2545251375/",-8.02193999664,-34.931909970442
1,NA,44,0,1,1,1,1,2647922508,1,1,0,1,0,2,1,0,0,1,270000,0,"Rua Conde Pereira Carneiro, 6 - Imbiribeira, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-imbiribeira-recife-pe-44m2-id-2647922508/",-8.108154418351,-34.908389378521
1,NA,46,0,1,NA,1,1,2638539756,NA,1,1,1,1,2,1,1,1,1,252000,1,"Avenida Doutor José Rufino, 1 - Barro, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-barro-recife-pe-46m2-id-2638539756/",-8.091810011813,-34.93625498141
1,NA,53,0,1,1,1,1,2625793142,1,1,1,1,0,2,1,0,0,1,379999,0,"Rua Engenho Poeta, 193 - Caxangá, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-caxanga-recife-pe-53m2-id-2625793142/",-8.031329991311,-34.951569975797
0,17,58,0,1,1,0,0,2632975856,1,1,0,1,0,2,0,1,0,1,423474,0,"Rua Doutor José Maria, 246 - Encruzilhada, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-encruzilhada-recife-pe-58m2-id-2632975856/",-8.037086322482,-34.893535028786
1,NA,70,1,1,540,1,1,2644270273,100,1,1,1,0,3,1,1,0,1,470000,1,"Rua Larga do Feitosa, 123 - Encruzilhada, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-encruzilhada-recife-pe-70m2-id-2644270273/",-8.035431403956,-34.885963562561
0,NA,130,0,3,1541,1,0,2645449154,2950,0,0,0,0,3,0,0,0,1,9e+05,0,"Avenida Boa Viagem, 2682 - Boa Viagem, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-boa-viagem-recife-pe-130m2-id-2645449154/",-8.113969982655,-34.89135999926
0,19,77,0,1,803,1,0,2614541603,3137,1,0,0,0,3,0,0,0,2,550000,0,"Rua Guimarães Peixoto, 295 - Casa Amarela, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-casa-amarela-recife-pe-77m2-id-2614541603/",-8.026585016878,-34.906837881453
1,NA,46,0,1,1,1,1,2636058628,1,1,0,1,0,2,1,0,0,1,250300,1,"Avenida Doutor José Rufino, 2380 - Barro, Recife - PE","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-barro-recife-pe-46m2-id-2636058628/",-8.093219994611,-34.943759969875
