academia,andar,area,area_servico,banheiro,condominio,elevador,espaco_gourmet,id,iptu,piscina,playground,portaria_24_horas,quadra_de_esporte,quarto,salao_de_festa,sauna,spa,vaga,valor,varanda_gourmet,endereco,tipo,url,foto_imovel
,2.0,40.0,,1.0,,,,2671403511.0,,,,,,1.0,,,,1.0,1150.0,,"Rua Rogério C. de Oliveira, 65 - Bancários, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-com-seguranca-interna-bancarios-joao-pessoa-pb-40m2-id-2671403511/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/d99724575c48fe88fc827db9564300c8/apartamento-com-1-quarto-para-alugar-40m-no-bancarios-joao-pessoa.jpg
1.0,15.0,63.0,0.0,2.0,,1.0,0.0,2671264742.0,,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2500.0,0.0,"Expedicionários, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-expedicionarios-joao-pessoa-pb-63m2-id-2671264742/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/bafc571c7dc12b3c4e62f31a3ca6cd14/apartamento-com-2-quartos-para-alugar-63m-no-expedicionarios-joao-pessoa.jpg
1.0,2.0,60.0,0.0,2.0,,0.0,0.0,2671036513.0,,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,990.0,0.0,"Rua Doutor Valdevino Gregório de Andrade, 223 - Valentina de Figueiredo, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-valentina-de-figueiredo-joao-pessoa-pb-60m2-id-2671036513/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/d8560c26fd0c6f41183f8d5364ceca17/apartamento-com-2-quartos-para-alugar-60m-no-valentina-de-figueiredo-joao-pessoa.jpg
0.0,2.0,60.0,0.0,2.0,,1.0,0.0,2671163627.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2300.0,0.0,"Rua José Simões de Araújo - Bessa, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-bessa-joao-pessoa-pb-60m2-id-2671163627/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/a1588d5ba4bdd7c7de64b521cd65c08e/apartamento-com-2-quartos-para-alugar-60m-no-bessa-joao-pessoa.jpg
0.0,2.0,55.0,1.0,1.0,,0.0,0.0,2671158595.0,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1300.0,0.0,"Rua dos Pescadores, 301 - Seixas, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-area-de-lazer-seixas-joao-pessoa-pb-55m2-id-2671158595/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/da0d1fc40c40e785f0c3ae69959628e9/apartamento-com-2-quartos-para-alugar-55m-no-seixas-joao-pessoa.jpg
0.0,1.0,135.0,0.0,2.0,,0.0,0.0,2657051265.0,600.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,2300.0,0.0,"Avenida Amazonas, 89 - Estados, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-estados-joao-pessoa-pb-135m2-id-2657051265/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/b8fcd19ecc0202ec29ccb66a9c2b848a/apartamento-com-3-quartos-para-alugar-135m-no-estados-joao-pessoa.jpg
1.0,,85.0,0.0,2.0,,1.0,1.0,2671398396.0,,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,3200.0,0.0,"Rua Maria Facunda de Oliveira Dias, 1 - Brisamar, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-brisamar-joao-pessoa-pb-85m2-id-2671398396/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/c97430223796ef3738edd5052edc6451/apartamento-com-3-quartos-para-alugar-85m-no-brisamar-joao-pessoa.jpg
0.0,,85.0,0.0,1.0,,1.0,0.0,2671434251.0,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2000.0,0.0,"Rua Francisco Timóteo de Souza - Anatólia, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-anatolia-joao-pessoa-pb-85m2-id-2671434251/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f1a5275be647ee64478219a2b4bfb341/apartamento-com-3-quartos-para-alugar-85m-no-anatolia-joao-pessoa.jpg
0.0,1.0,90.0,1.0,2.0,,0.0,0.0,2671451122.0,600.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2200.0,0.0,"Rua Roberto Paulo Moreira Coutinho, 01 - Portal do Sol, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-mobiliado-portal-do-sol-joao-pessoa-pb-90m2-id-2671451122/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/4eabaf701b64f20bfa6a309fe2cfa038/apartamento-com-3-quartos-para-alugar-90m-no-portal-do-sol-joao-pessoa.jpg
,3.0,52.0,,1.0,,,,2671434506.0,,,,,,2.0,,,,1.0,1300.0,,"Rua Bancário Antônio Macau, 785 - Jardim Cidade Universitária, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-jardim-cidade-universitaria-joao-pessoa-pb-52m2-id-2671434506/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/dd57b4b92264f5ef724ad193bf1a40c9/apartamento-com-2-quartos-para-alugar-52m-no-jardim-cidade-universitaria-joao-pessoa.jpg
0.0,,60.0,0.0,1.0,,0.0,1.0,2671429047.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1500.0,0.0,"Rua Luiz Prímola, 161 - Bancários, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-bancarios-joao-pessoa-pb-60m2-id-2671429047/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/a0fb3ff56ec789e065bd43a4658c43c3/apartamento-com-2-quartos-para-alugar-60m-no-bancarios-joao-pessoa.jpg
0.0,,56.0,0.0,1.0,,0.0,1.0,2671431638.0,243.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1000.0,0.0,"Rua Iraci Almeida da Costa, 83 - José Américo de Almeida, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-jose-americo-de-almeida-joao-pessoa-pb-56m2-id-2671431638/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/97fe52eff037a726d2d343734f4bca21/apartamento-com-2-quartos-para-alugar-56m-no-jose-americo-de-almeida-joao-pessoa.jpg
,1.0,55.0,,1.0,,,,2671457909.0,,,,,,2.0,,,,1.0,800.0,,"Rua Desembargador Boto de Menezes, 312 - Tambiá, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-tambia-joao-pessoa-pb-55m2-id-2671457909/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/902eb5f5b26f8291c421a15d207eb7ed/apartamento-com-2-quartos-para-alugar-55m-no-tambia-joao-pessoa.jpg
1.0,,50.0,0.0,1.0,,0.0,1.0,2671433045.0,,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,850.0,0.0,"Rua Evangélica Maria Venâncio Ferreira de Aguiar - João Paulo II, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-joao-paulo-ii-joao-pessoa-pb-50m2-id-2671433045/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f3d284442da34ad36251089a8820c881/apartamento-com-2-quartos-para-alugar-50m-no-joao-paulo-ii-joao-pessoa.jpg
1.0,2.0,71.0,0.0,3.0,,1.0,1.0,2671159371.0,600.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2500.0,0.0,"Rua Cassimiro de Abreu, 20 - Brisamar, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-brisamar-joao-pessoa-pb-71m2-id-2671159371/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/610e12905bec64d0fd341359816dbd08/apartamento-com-3-quartos-para-alugar-71m-no-brisamar-joao-pessoa.jpg
0.0,9.0,60.0,1.0,2.0,,0.0,0.0,2671382508.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3000.0,0.0,"Rua Marcionila da Conceição, 740 - Cabo Branco, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-cabo-branco-joao-pessoa-pb-60m2-id-2671382508/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/87f859d01c396bf53a3222cfad2d0418/apartamento-com-2-quartos-para-alugar-60m-no-cabo-branco-joao-pessoa.jpg
0.0,,70.0,0.0,2.0,,0.0,0.0,2671190507.0,,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3500.0,0.0,"Rua José Gonçalves de Abrantes - Jardim Oceania, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-jardim-oceania-joao-pessoa-pb-70m2-id-2671190507/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/e1b88921ea33a78c71aac40eb3822ab3/apartamento-com-2-quartos-para-alugar-70m-no-jardim-oceania-joao-pessoa.jpg
0.0,2.0,50.0,0.0,1.0,,0.0,1.0,2671171793.0,,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,800.0,0.0,"Rua Professor Manuel Gomes Duarte, 555 - Gramame, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-gramame-joao-pessoa-pb-50m2-id-2671171793/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/51808621b6382fce0067e07fafdb0985/apartamento-com-2-quartos-para-alugar-50m-no-gramame-joao-pessoa.jpg
0.0,,31.0,0.0,1.0,600.0,1.0,0.0,2618657860.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3800.0,1.0,"Cabo Branco, João Pessoa - PB",flats,https://www.zapimoveis.com.br/imovel/venda-flat-1-quarto-com-piscina-cabo-branco-joao-pessoa-pb-31m2-id-2618657860/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f48d4b074eceb8e4ff093f32bdb982f0/flat-com-1-quarto-para-venda-ou-aluguel-31m-no-cabo-branco-joao-pessoa.jpg
,,25.0,,1.0,,,,2632789714.0,,,,,,1.0,,,,,4000.0,,"Tambaú, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-tambau-joao-pessoa-pb-25m2-id-2632789714/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/b69725ba00ae2a92f1751c84f26e4030/flat-com-1-quarto-para-alugar-25m-no-tambau-joao-pessoa.jpg
0.0,,19.0,0.0,1.0,,1.0,0.0,2646464943.0,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3000.0,1.0,"Bessa, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-bessa-joao-pessoa-pb-19m2-id-2646464943/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/af9e61bf1edc0c58252550435aba6eaa/flat-com-1-quarto-para-alugar-19m-no-bessa-joao-pessoa.jpg
0.0,1.0,79.0,0.0,1.0,604.0,1.0,0.0,2665111696.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2500.0,0.0,"Manaíra, João Pessoa - PB",flats,https://www.zapimoveis.com.br/imovel/venda-flat-1-quarto-com-elevador-manaira-joao-pessoa-pb-79m2-id-2665111696/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/545bef997a45d3de8357b48b3b792090/flat-com-1-quarto-para-venda-ou-aluguel-79m-no-manaira-joao-pessoa.jpg
0.0,,53.0,0.0,1.0,,1.0,1.0,2663377556.0,,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,4500.0,0.0,"Jardim Oceania, João Pessoa - PB",flats,https://www.zapimoveis.com.br/imovel/venda-flat-2-quartos-mobiliado-jardim-oceania-joao-pessoa-pb-53m2-id-2663377556/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/fbebe0f7970eca3457fe1bbf9877106d/flat-com-2-quartos-para-venda-ou-aluguel-53m-no-jardim-oceania-joao-pessoa.jpg
0.0,1.0,87.0,0.0,1.0,490.0,1.0,0.0,2666083219.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2800.0,0.0,"Manaíra, João Pessoa - PB",flats,https://www.zapimoveis.com.br/imovel/venda-flat-2-quartos-mobiliado-manaira-joao-pessoa-pb-87m2-id-2666083219/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/5da88a0800b002e53d935efe3aa1333e/flat-com-2-quartos-para-venda-ou-aluguel-87m-no-manaira-joao-pessoa.jpg
,,27.0,,1.0,,,,2646563355.0,,,,,,1.0,,,,,3600.0,,"Rua Tabelião José Ramalho Leite - Cabo Branco, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-cabo-branco-joao-pessoa-pb-27m2-id-2646563355/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/7461fa54f66e1cdfe4bb58b6ed2fc142/flat-com-1-quarto-para-alugar-27m-no-cabo-branco-joao-pessoa.jpg
,,38.0,,1.0,,,,2646217063.0,,,,,,1.0,,,,,3600.0,,"Avenida Governador Argemiro de Figueiredo - Jardim Oceania, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-jardim-oceania-joao-pessoa-pb-38m2-id-2646217063/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/3cb5313ad5cb26903ba2db3445aaabb5/flat-com-1-quarto-para-alugar-38m-no-jardim-oceania-joao-pessoa.jpg
1.0,1.0,45.0,0.0,1.0,,1.0,1.0,2668664893.0,,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3800.0,0.0,"Cabo Branco, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-2-quartos-mobiliado-cabo-branco-joao-pessoa-pb-45m2-id-2668664893/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/8e3bb96c0bfca658643034d0744a0e5b/flat-com-2-quartos-para-alugar-45m-no-cabo-branco-joao-pessoa.jpg
1.0,,50.0,0.0,1.0,,0.0,0.0,2671095331.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4600.0,0.0,"Cabo Branco, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-com-academia-cabo-branco-joao-pessoa-pb-50m2-id-2671095331/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/6e77b7742eee3263b4e12c22ff9ac61f/flat-com-1-quarto-para-alugar-50m-no-cabo-branco-joao-pessoa.jpg
0.0,,50.0,0.0,1.0,,1.0,0.0,2668158315.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4000.0,1.0,"Bessa, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-2-quartos-mobiliado-bessa-joao-pessoa-pb-50m2-id-2668158315/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/98d18e95215fd6e3f07fc8355f06766f/flat-com-2-quartos-para-alugar-50m-no-bessa-joao-pessoa.jpg
1.0,,40.0,0.0,1.0,500.0,1.0,0.0,2652090259.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2500.0,0.0,"Avenida Cabo Branco, 3144 - Cabo Branco, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-cabo-branco-joao-pessoa-pb-40m2-id-2652090259/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/1c289b307ff71c703aaeaa4b66594aab/flat-com-1-quarto-para-alugar-40m-no-cabo-branco-joao-pessoa.jpg
1.0,,45.0,0.0,1.0,,1.0,1.0,2665075280.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3350.0,0.0,"Cabo Branco, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-cabo-branco-joao-pessoa-pb-45m2-id-2665075280/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/acec3e8552194ce509c11e0c39136840/flat-com-1-quarto-para-alugar-45m-no-cabo-branco-joao-pessoa.jpg
0.0,,26.0,0.0,1.0,,0.0,1.0,2643970475.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,250.0,0.0,"Tambaú, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-tambau-joao-pessoa-pb-26m2-id-2643970475/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/032dbe37bfb0a117824d72eff9119e08/flat-com-1-quarto-para-alugar-26m-no-tambau-joao-pessoa.jpg
,6.0,60.0,,1.0,490.0,,,2666078427.0,,,,,,2.0,,,,1.0,2800.0,,"Manaíra, João Pessoa - PB",flats,https://www.zapimoveis.com.br/imovel/venda-flat-2-quartos-mobiliado-manaira-joao-pessoa-pb-60m2-id-2666078427/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/16539e6dded3f898b8eb3ec91fcd336c/flat-com-2-quartos-para-venda-ou-aluguel-60m-no-manaira-joao-pessoa.jpg
0.0,,35.0,0.0,1.0,,0.0,0.0,2632790276.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3300.0,0.0,"Tambaú, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-com-piscina-tambau-joao-pessoa-pb-35m2-id-2632790276/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/db720c74e309f1aea1e238f81224ba46/flat-com-1-quarto-para-alugar-35m-no-tambau-joao-pessoa.jpg
,,50.0,,1.0,,,,2641617394.0,,,,,,1.0,,,,,3500.0,,"Avenida Índio Arabutan, 420 - Cabo Branco, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-cabo-branco-joao-pessoa-pb-50m2-id-2641617394/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/2ebc43229f856711c6cb788b5e7a9959/flat-com-1-quarto-para-alugar-50m-no-cabo-branco-joao-pessoa.jpg
,,20.0,,1.0,,,,2636171860.0,,,,,,1.0,,,,,2900.0,,"Rua Tabelião José Ramalho Leite - Cabo Branco, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-cabo-branco-joao-pessoa-pb-20m2-id-2636171860/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/85453c2557255b7823ae2ccc160fd2d1/flat-com-1-quarto-para-alugar-20m-no-cabo-branco-joao-pessoa.jpg
0.0,,38.0,0.0,1.0,615.0,1.0,0.0,2625970988.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2800.0,1.0,"Tambaú, João Pessoa - PB",flats,https://www.zapimoveis.com.br/imovel/venda-flat-1-quarto-mobiliado-tambau-joao-pessoa-pb-38m2-id-2625970988/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/56ac9ebcf2825ef4341323a9965f988a/flat-com-1-quarto-para-venda-ou-aluguel-38m-no-tambau-joao-pessoa.jpg
1.0,,45.0,0.0,1.0,,1.0,1.0,2659293672.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3800.0,0.0,"Avenida Cabo Branco - Cabo Branco, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-cabo-branco-joao-pessoa-pb-45m2-id-2659293672/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/7819c646254ddcd678e655d4c25f8b12/flat-com-1-quarto-para-alugar-45m-no-cabo-branco-joao-pessoa.jpg
,,47.0,,1.0,530.0,,,2634785155.0,10.0,,,,,1.0,,,,1.0,2400.0,,"Cabo Branco, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-cabo-branco-joao-pessoa-pb-47m2-id-2634785155/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ce383f69200f0e624e0373a6da3a43c9/flat-com-1-quarto-para-alugar-47m-no-cabo-branco-joao-pessoa.jpg
0.0,5.0,40.0,1.0,1.0,1450.0,1.0,0.0,2491121909.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2100.0,0.0,"Cabo Branco, João Pessoa - PB",flats,https://www.zapimoveis.com.br/imovel/venda-flat-1-quarto-com-piscina-cabo-branco-joao-pessoa-pb-40m2-id-2491121909/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/2329dd555c7aeb4e607c53dfd7b4027c/flat-com-1-quarto-para-venda-ou-aluguel-40m-no-cabo-branco-joao-pessoa.jpg
,,22.0,,1.0,,,,2641728042.0,,,,,,1.0,,,,,2350.0,,"Aeroclube, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-aeroclube-joao-pessoa-pb-22m2-id-2641728042/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ed807b298314be5e90f7c7aa25868b7e/flat-com-1-quarto-para-alugar-22m-no-aeroclube-joao-pessoa.jpg
1.0,7.0,33.0,0.0,1.0,,1.0,1.0,2645205657.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3000.0,1.0,"Rua Professora Maria Sales, 700 - Tambaú, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-tambau-joao-pessoa-pb-33m2-id-2645205657/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/8bb8c199e708c6b2750365616c66f121/flat-com-1-quarto-para-alugar-33m-no-tambau-joao-pessoa.jpg
0.0,,47.0,0.0,1.0,,1.0,1.0,2582461324.0,,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,4000.0,0.0,"Cabo Branco, João Pessoa - PB",flats,https://www.zapimoveis.com.br/imovel/venda-flat-2-quartos-mobiliado-cabo-branco-joao-pessoa-pb-47m2-id-2582461324/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/786d7970ab22020d38bd01152ef61888/flat-com-2-quartos-para-venda-ou-aluguel-47m-no-cabo-branco-joao-pessoa.jpg
,,37.0,,1.0,,,,2645293648.0,,,,,,1.0,,,,,3000.0,,"Avenida Cabo Branco, 6795 - Cabo Branco, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-cabo-branco-joao-pessoa-pb-37m2-id-2645293648/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/154dde2f3aab58d8cad44c6986d82375/flat-com-1-quarto-para-alugar-37m-no-cabo-branco-joao-pessoa.jpg
0.0,,20.0,0.0,1.0,,1.0,0.0,2655566055.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,137.0,0.0,"Cabo Branco, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-com-piscina-cabo-branco-joao-pessoa-pb-20m2-id-2655566055/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ff167182b8015daca810cf24d80c6a7c/flat-com-1-quarto-para-alugar-20m-no-cabo-branco-joao-pessoa.jpg
0.0,2.0,17.0,0.0,1.0,,1.0,0.0,2640265154.0,300.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2800.0,0.0,"Avenida Governador Argemiro de Figueiredo, 891 - Jardim Oceania, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-oceania-joao-pessoa-pb-17m2-id-2640265154/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/8f80dcec8ccd08911ff689daf832f075/flat-com-1-quarto-para-alugar-17m-no-jardim-oceania-joao-pessoa.jpg
,2.0,40.0,,1.0,,,,2525508433.0,,,,,,1.0,,,,2.0,3000.0,,"Manaíra, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-manaira-joao-pessoa-pb-40m2-id-2525508433/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/0b25b2027784fc4514ca277082e86f02/flat-com-1-quarto-para-alugar-40m-no-manaira-joao-pessoa.jpg
0.0,3.0,35.0,0.0,1.0,,1.0,0.0,2623954722.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2100.0,0.0,"Rua João Cabral de Lucena - Bessa, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-com-piscina-bessa-joao-pessoa-pb-35m2-id-2623954722/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/c7bc4b58e77111b5d61084d9a7662522/flat-com-1-quarto-para-alugar-35m-no-bessa-joao-pessoa.jpg
1.0,,34.0,0.0,1.0,,1.0,1.0,2607813961.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2100.0,0.0,"Avenida Cabo Branco, 3182 - Cabo Branco, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-cabo-branco-joao-pessoa-pb-34m2-id-2607813961/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/d846e039a35d4c2c20a019a83334e037/flat-com-1-quarto-para-alugar-34m-no-cabo-branco-joao-pessoa.jpg
1.0,,55.0,0.0,2.0,,1.0,0.0,2653070168.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3800.0,0.0,"Bessa, João Pessoa - PB",flats_para_alugar,https://www.zapimoveis.com.br/imovel/aluguel-flat-2-quartos-com-piscina-bessa-joao-pessoa-pb-55m2-id-2653070168/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/7589de9e00da3522dc886517e632420a/flat-com-2-quartos-para-alugar-55m-no-bessa-joao-pessoa.jpg
