"academia","andar","area","area_servico","banheiro","condominio","elevador","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","salao_de_festa","sauna","spa","vaga","valor","varanda_gourmet","endereco","tipo","url","latitude","longitude"
0,NA,370,1,5,NA,0,0,2567956798,200,1,0,0,0,4,0,0,0,6,1500000,0,"Quadra ARSE 62 Alameda Portinari - Plano Diretor Sul, Palmas - TO","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-com-piscina-plano-diretor-sul-palmas-to-370m2-id-2567956798/",-10.221471294619,-48.321945411465
0,NA,201,1,3,NA,0,0,2635147342,NA,1,0,0,0,3,0,0,0,4,1250000,0,"Quadra ARSO 52 Alameda 5 - Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-plano-diretor-sul-palmas-to-201m2-id-2635147342/",-10.092727703259,-48.336413643397
NA,NA,190,NA,4,NA,NA,NA,2652521130,850,NA,NA,NA,NA,3,NA,NA,NA,4,1260000,NA,"Quadra ARSO 52 Alameda 38, 1 - Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-plano-diretor-sul-palmas-to-190m2-id-2652521130/",-10.21242,-48.3312
0,NA,439,0,8,NA,0,0,2648650451,NA,1,0,0,0,6,0,0,0,4,1400000,0,"ARSO 23 Alameda 9 - Plano Diretor Sul, Palmas - TO","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-6-quartos-com-piscina-plano-diretor-sul-palmas-to-439m2-id-2648650451/",-10.169404668606,-48.337268671076
0,NA,173,1,3,NA,0,0,2642859587,NA,1,0,0,0,3,0,0,0,2,790000,0,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-plano-diretor-sul-palmas-to-173m2-id-2642859587/",-10.21242,-48.3312
0,NA,180,1,2,NA,0,0,2650449466,450,0,0,0,0,3,0,0,0,2,599000,0,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-plano-diretor-sul-palmas-to-180m2-id-2650449466/",-10.21242,-48.3312
0,NA,96,1,1,NA,0,0,2635905409,NA,0,0,0,0,3,0,0,0,2,650000,0,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-plano-diretor-sul-palmas-to-96m2-id-2635905409/",-10.21242,-48.3312
0,NA,161,0,4,200,0,1,2643984752,1,0,0,0,0,3,0,0,0,2,850000,0,"Área Rural de Palmas, 0387 - Area Rural de Palmas, Palmas - TO","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-area-rural-de-palmas-palmas-to-161m2-id-2643984752/",-10.16745,-48.32766
0,NA,250,1,2,NA,0,0,2624477643,NA,1,0,0,0,3,0,0,0,2,860000,0,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-plano-diretor-sul-palmas-to-250m2-id-2624477643/",-10.21242,-48.3312
0,NA,200,0,2,1,0,0,2641211503,1,1,0,0,0,4,0,0,0,3,680000,0,"ARSO 43 Alameda Circular 1, 0270 - Plano Diretor Sul, Palmas - TO","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-com-piscina-plano-diretor-sul-palmas-to-200m2-id-2641211503/",-10.21242,-48.3312
NA,NA,300,NA,3,NA,NA,NA,2633870160,NA,NA,NA,NA,NA,4,NA,NA,NA,4,995000,NA,"ARSO 34 Rua 18, 7 - Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-plano-diretor-sul-palmas-to-300m2-id-2633870160/",-10.201720008721,-48.356510013508
0,NA,180,0,3,NA,0,0,2608392098,NA,1,0,0,0,3,0,0,0,4,1200000,1,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-plano-diretor-sul-palmas-to-180m2-id-2608392098/",-10.21242,-48.3312
0,NA,224,1,2,NA,0,0,2653506774,NA,0,0,0,0,4,0,0,0,3,6e+05,0,"Quadra ARSE 92 Alameda 5, 10 - Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-plano-diretor-sul-palmas-to-224m2-id-2653506774/",-10.238199979178,-48.323480034398
0,NA,173,1,1,NA,0,0,2597195275,NA,1,0,0,0,3,0,0,0,2,750000,0,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-plano-diretor-sul-palmas-to-173m2-id-2597195275/",-10.21242,-48.3312
NA,NA,157,NA,1,NA,NA,NA,2614993115,NA,NA,NA,NA,NA,3,NA,NA,NA,2,619900,NA,"Plano Diretor Sul, Palmas - TO","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-interfone-plano-diretor-sul-palmas-to-157m2-id-2614993115/",-10.21242,-48.3312
0,NA,411,1,5,NA,0,0,2638427823,NA,1,0,0,0,5,0,1,0,4,2e+06,1,"Plano Diretor Sul, Palmas - TO","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-5-quartos-com-piscina-plano-diretor-sul-palmas-to-411m2-id-2638427823/",-10.21242,-48.3312
0,NA,66,1,1,NA,0,0,2653391769,NA,0,0,0,0,3,0,0,0,1,360000,0,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-plano-diretor-sul-palmas-to-66m2-id-2653391769/",-10.21242,-48.3312
0,NA,148,0,3,NA,0,0,2646244082,NA,1,0,0,0,3,0,0,0,3,850000,1,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-plano-diretor-sul-palmas-to-148m2-id-2646244082/",-10.21242,-48.3312
NA,NA,250,NA,5,NA,NA,NA,2655061973,NA,NA,NA,NA,NA,4,NA,NA,NA,3,1850000,NA,"Quadra ARSO 52 Alameda 5, 7 - Plano Diretor Sul, Palmas - TO","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-plano-diretor-sul-palmas-to-250m2-id-2655061973/",-10.186832695553,-48.312781633234
0,NA,324,0,4,NA,0,1,2631145254,NA,1,0,0,0,4,0,0,0,3,1500000,1,"Quadra ARSO 103 Alameda 10, 1 - Plano Diretor Sul, Palmas - TO","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-com-piscina-plano-diretor-sul-palmas-to-324m2-id-2631145254/",-10.232180012498,-48.320960015208
0,NA,160,1,3,NA,0,0,2651075959,NA,0,0,0,0,3,0,0,0,2,499000,0,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-plano-diretor-sul-palmas-to-160m2-id-2651075959/",-10.21242,-48.3312
0,NA,190,0,4,NA,0,0,2642680186,NA,1,0,0,0,3,0,0,0,NA,1260000,0,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-plano-diretor-sul-palmas-to-190m2-id-2642680186/",-10.21242,-48.3312
0,NA,201,0,4,NA,0,0,2627721482,1500,1,0,0,0,3,0,0,0,4,1250000,0,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-plano-diretor-sul-palmas-to-201m2-id-2627721482/",-10.21242,-48.3312
0,NA,173,1,3,NA,0,0,2631302181,NA,1,0,0,0,3,0,0,0,2,750000,0,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-plano-diretor-sul-palmas-to-173m2-id-2631302181/",-10.21242,-48.3312
0,NA,450,0,4,NA,0,0,2642906335,1,1,0,0,0,3,0,0,0,4,1500000,0,"ARSO 61 Alameda 4, 0385 - Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-plano-diretor-sul-palmas-to-450m2-id-2642906335/",-10.222910333687,-48.340164957351
NA,1,310,NA,4,NA,NA,NA,2628829715,NA,NA,NA,NA,NA,4,NA,NA,NA,2,650000,NA,"Plano Diretor Sul, Palmas - TO","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-mobiliado-plano-diretor-sul-palmas-to-310m2-id-2628829715/",-10.21242,-48.3312
0,NA,370,0,6,NA,0,1,2637698359,1,1,0,0,0,4,0,0,0,4,4900000,0,"ARSO 21 Avenida NS 1, 0369 - Plano Diretor Sul, Palmas - TO","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-com-piscina-plano-diretor-sul-palmas-to-370m2-id-2637698359/",-10.196071946331,-48.337076095955
0,NA,173,0,3,NA,0,0,2612850336,NA,1,0,0,0,3,0,0,0,NA,790000,0,"ARSO 34 Rua 3, 3 - Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-plano-diretor-sul-palmas-to-173m2-id-2612850336/",-10.204381019056,-48.359353099033
NA,NA,166,NA,3,NA,NA,NA,2650208459,NA,NA,NA,NA,NA,3,NA,NA,NA,2,690000,NA,"ARSO 42 Alameda 27, 9 - Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-plano-diretor-sul-palmas-to-166m2-id-2650208459/",-10.207359261384,-48.347343825362
