academia,andar,area,area_servico,banheiro,condominio,elevador,espaco_gourmet,id,iptu,piscina,playground,portaria_24_horas,quadra_de_esporte,quarto,salao_de_festa,sauna,spa,vaga,valor,varanda_gourmet,url,tipo,endereco,latitude,longitude
,,1531.0,,,,,,2558610900,294.0,,,,,,,,,,130000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-itaipuacu-marica-rj-1531m2-id-2558610900/,terrenos_lotes_e_condominios,"Rua J - Itaipuaçú, Maricá - RJ",-22.96667,-43.01667
,,360.0,,,,,,2591441134,,,,,,,,,,,170000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-parque-nanci-marica-rj-360m2-id-2591441134/,terrenos_lotes_e_condominios,"Parque Nanci, Maricá - RJ",-22.91968,-42.84802
1.0,,380.0,0.0,,1.0,0.0,1.0,2647754495,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,79000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-ubatiba-marica-rj-380m2-id-2647754495/,terrenos_lotes_e_condominios,"Rodovia Vereador Oldemar Guedes Figueiredo - Ubatiba, Maricá - RJ",-22.901282246448,-42.800378448923
,,3000.0,,,,,,2634084998,,,,,,,,,,,412000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-chacaras-de-inoa-marica-rj-3000m2-id-2634084998/,terrenos_lotes_e_condominios,"Rua Doutor Joel Cardoso, 1 - Chácaras De Inoã, Maricá - RJ",-22.92891,-42.94632
,,110.0,,3.0,,,,2618015923,,,,,,3.0,,,,3.0,550000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-inoa-marica-rj-110m2-id-2618015923/,casas,"Inoã, Maricá - RJ",-22.91365,-42.92992
,1.0,206.0,,1.0,,,,2648631420,,,,,,3.0,,,,4.0,990000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-inoa-marica-rj-206m2-id-2648631420/,casas_de_condominio,"Rodovia Ernani do Amaral Peixoto, 1 - Inoã, Maricá - RJ",-22.90592597731,-42.935787532462
,,1425.0,,,,,,2599436554,,,,,,,,,,,160000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-chacaras-de-inoa-marica-rj-1425m2-id-2599436554/,terrenos_lotes_e_condominios,"Chácaras De Inoã, Maricá - RJ",-22.92891,-42.94632
1.0,,168.0,0.0,3.0,,0.0,1.0,2639256395,,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,1200000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-mobiliado-inoa-marica-rj-168m2-id-2639256395/,casas_de_condominio,"Inoã, Maricá - RJ",-22.91365,-42.92992
,,72.0,,3.0,,,,2644949153,,,,,,2.0,,,,2.0,390000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-ambientes-integrados-jardim-atlantico-leste-itaipuacu-marica-rj-72m2-id-2644949153/,casas,"Rua Noventa e Dois, 12 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",-22.96954001904,-42.913780027495
,,360.0,,,,,,2629665367,,,,,,,,,,,50000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-ponta-grossa-marica-rj-360m2-id-2629665367/,terrenos_lotes_e_condominios,"Rua Seis, 1 - Ponta Grossa, Maricá - RJ",-22.924038785652,-42.855800504999
0.0,,187.0,1.0,2.0,440.0,0.0,0.0,2627151981,140.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,980000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-inoa-marica-rj-187m2-id-2627151981/,casas,"Rua A, 100 - Inoã, Maricá - RJ",-22.922667379134,-42.930892082735
,,653.0,,,,,,2509886612,,,,,,,,,,,350000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-ponta-negra-marica-rj-653m2-id-2509886612/,terrenos_lotes_e_condominios,"Ponta Negra, Maricá - RJ",-22.95354,-42.69533
,,480.0,,,,,,2639980309,,,,,,,,,,,50000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-atlantico-leste-itaipuacu-marica-rj-480m2-id-2639980309/,terrenos_lotes_e_condominios,"Rua Allan Bueno Guapyassu de Sá, 1 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",-22.96667,-43.01667
,,360.0,,,,,,2532458691,,,,,,,,,,,175000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-sao-jose-de-imbassai-marica-rj-360m2-id-2532458691/,terrenos_lotes_e_condominios,"São José de Imbassai, Maricá - RJ",-22.93134,-42.87991
1.0,,360.0,0.0,,,0.0,1.0,2581230940,,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,,230000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-ponta-grossa-marica-rj-360m2-id-2581230940/,terrenos_lotes_e_condominios,"Rua Irineu Ferreira Pinto, 374 - Ponta Grossa, Maricá - RJ",-22.923889995051,-42.855329999167
0.0,,78.0,1.0,2.0,,0.0,0.0,2625810438,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,345000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-sao-jose-de-imbassai-marica-rj-78m2-id-2625810438/,casas,"São José de Imbassai, Maricá - RJ",-22.93134,-42.87991
0.0,,501.0,0.0,,170.0,0.0,0.0,2585761591,,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,,75000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-espraiado-marica-rj-501m2-id-2585761591/,terrenos_lotes_e_condominios,"Espraiado, Maricá - RJ",-22.90278,-42.72823
0.0,,80.0,0.0,2.0,,0.0,0.0,2644952066,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,350000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-churrasqueira-itapeba-marica-rj-80m2-id-2644952066/,casas_de_condominio,"Rua A, 210 - Itapeba, Maricá - RJ",-22.91654897868,-42.84008364313
1.0,,115.0,1.0,2.0,1.0,0.0,1.0,2647527964,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,459000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-ubatiba-marica-rj-115m2-id-2647527964/,casas_de_condominio,"Rodovia Vereador Oldemar Guedes Figueiredo - Ubatiba, Maricá - RJ",-22.901282246448,-42.800378448923
0.0,,475.0,0.0,3.0,,0.0,0.0,2569073166,,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,440000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-itapeba-marica-rj-475m2-id-2569073166/,casas,"Rua A - Itapeba, Maricá - RJ",-22.91354293831,-42.839060356516
,,93.0,,2.0,,,,2644947198,,,,,,3.0,,,,2.0,470000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-itaipuacu-marica-rj-93m2-id-2644947198/,casas,"Rua A, 32 - Itaipuaçú, Maricá - RJ",-22.971026802593,-43.014675551727
0.0,,130.0,1.0,3.0,1.0,0.0,0.0,2647754558,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,389000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-ponta-negra-marica-rj-130m2-id-2647754558/,casas,"Avenida Maysa - Ponta Negra, Maricá - RJ",-22.954757759951,-42.702958618916
,,230.0,,,,,,2588168393,,,,,,,,,,,2900000.0,,https://www.zapimoveis.com.br/imovel/venda-galpao-deposito-armazem-flamengo-marica-rj-230m2-id-2588168393/,galpoes_depositos_e_armazens,"Flamengo, Maricá - RJ",-22.90536,-42.80342
0.0,,587.0,0.0,9.0,430.0,0.0,0.0,2625646925,,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,10.0,1280000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-9-quartos-caxito-marica-rj-587m2-id-2625646925/,fazendas_sitios_e_chacaras,"Estrada do Rio Fundo, 20 - Caxito, Maricá - RJ",-22.888730006706,-42.813010021491
0.0,,480.0,1.0,1.0,,0.0,0.0,2616492208,200.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,800000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-itaipuacu-marica-rj-480m2-id-2616492208/,casas,"Rua Professor Cardoso de Menezes - Itaipuaçú, Maricá - RJ",-22.962075706946,-42.962548348662
,,73.0,,2.0,,,,2644949349,,,,,,2.0,,,,,335000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-churrasqueira-barroco-marica-rj-73m2-id-2644949349/,casas_de_condominio,"Rua A, 15 - Barroco, Maricá - RJ",-22.961280005677,-42.993239966684
,,393.0,,,433.0,,,2638427028,1200.0,,,,,,,,,,135000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-ubatiba-marica-rj-393m2-id-2638427028/,terrenos_lotes_e_condominios,"Ubatiba, Maricá - RJ",-22.88263,-42.79896
,,70.0,,2.0,,,,2597861325,,,,,,2.0,,,,2.0,330000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-sao-jose-de-imbassai-marica-rj-70m2-id-2597861325/,casas_de_condominio,"São José de Imbassai, Maricá - RJ",-22.93134,-42.87991
1.0,,523.0,0.0,,350.0,0.0,1.0,2623331054,80.0,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,,150000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-ubatiba-marica-rj-523m2-id-2623331054/,terrenos_lotes_e_condominios,"Ubatiba, Maricá - RJ",-22.88263,-42.79896
0.0,,625.0,0.0,,,0.0,0.0,2459947220,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,105000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-inoa-marica-rj-625m2-id-2459947220/,terrenos_lotes_e_condominios,"Inoã, Maricá - RJ",-22.91365,-42.92992
,,90.0,,1.0,,,,2570610174,,,,,,2.0,,,,,350000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-flamengo-marica-rj-90m2-id-2570610174/,casas,"Rua Bela Vista, 1 - Flamengo, Maricá - RJ",-22.908916427371,-42.80796756103
0.0,,83.0,1.0,2.0,,0.0,0.0,2572667665,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,350000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-guaratiba-marica-rj-83m2-id-2572667665/,casas,"Guaratiba, Maricá - RJ",-22.9575,-42.78015
,,89.0,,2.0,200.0,,,2644609565,510.0,,,,,3.0,,,,1.0,350000.0,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-jardim-atlantico-leste-itaipuacu-marica-rj-89m2-id-2644609565/,apartamentos,"Rua Nossa Senhora da Conceição - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",-22.96667,-43.01667
,,2000.0,,4.0,,,,2519063281,800.0,,,,,3.0,,,,10.0,690000.0,,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-3-quartos-condado-de-marica-marica-rj-2000m2-id-2519063281/,fazendas_sitios_e_chacaras,"Alameda Maricá, 7 - Condado de Maricá, Maricá - RJ",-22.895951678419,-42.788752360092
0.0,,75.0,1.0,1.0,,0.0,0.0,2567869127,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,350000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-jardim-atlantico-central-marica-rj-75m2-id-2567869127/,apartamentos,"Jardim Atlântico Central, Maricá - RJ",-22.9595,-42.95363
,1.0,480.0,,2.0,,,,2543119892,400.0,,,,,2.0,,,,2.0,450000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-varanda-jardim-atlantico-central-marica-rj-480m2-id-2543119892/,casas,"Jardim Atlântico Central, Maricá - RJ",-22.9595,-42.95363
0.0,,110.0,1.0,2.0,,0.0,1.0,2637324158,400.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,370000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-mobiliado-inoa-marica-rj-110m2-id-2637324158/,casas,"Rua Caiçara - Inoã, Maricá - RJ",-22.908094750831,-42.929833036814
1.0,,360.0,0.0,,600.0,0.0,1.0,2623646382,80.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,,200000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-ponta-grossa-marica-rj-360m2-id-2623646382/,terrenos_lotes_e_condominios,"Rua Irineu Ferreira Pinto, 374 - Ponta Grossa, Maricá - RJ",-22.923889995051,-42.855329999167
0.0,,189.0,1.0,4.0,640.0,0.0,0.0,2630853181,1800.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1200000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-itapeba-marica-rj-189m2-id-2630853181/,casas_de_condominio,"Rodovia Ernani do Amaral Peixoto, 29333 - Itapeba, Maricá - RJ",-22.920170218511,-42.855743710952
,,480.0,,,,,,2648726265,,,,,,,,,,,170000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-barroco-marica-rj-480m2-id-2648726265/,terrenos_lotes_e_condominios,"Rua São Geraldo - Barroco, Maricá - RJ",-22.95976,-42.98378
,,90.0,,2.0,,,,2552970022,,,,,,2.0,,,,2.0,279000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-jacaroa-marica-rj-90m2-id-2552970022/,casas,"Estrada Zilto Monteiro de Abreu - Jacaroá, Maricá - RJ",-22.92526999159,-42.799549376336
0.0,,72.0,1.0,2.0,,0.0,0.0,2625610455,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,330000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-sao-jose-de-imbassai-marica-rj-72m2-id-2625610455/,casas,"São José de Imbassai, Maricá - RJ",-22.93134,-42.87991
0.0,,82.0,1.0,2.0,,0.0,0.0,2646451100,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,498000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-inoa-marica-rj-82m2-id-2646451100/,casas,"Inoã, Maricá - RJ",-22.91365,-42.92992
,,473.0,,,,,,2621935402,,,,,,,,,,,49000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jacaroa-marica-rj-473m2-id-2621935402/,terrenos_lotes_e_condominios,"Avenida João Batista Andrade, SN - Jacaroá, Maricá - RJ",-22.93023,-42.79988
0.0,,83.0,0.0,2.0,,0.0,0.0,2564664758,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,390000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-jardim-atlantico-central-marica-rj-83m2-id-2564664758/,casas,"Rua Quarenta e Seis, 20 - Jardim Atlântico Central, Maricá - RJ",-22.962839986646,-42.959310022629
0.0,,450.0,1.0,6.0,,0.0,0.0,2459947689,,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,1100000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-mobiliado-cordeirinho-marica-rj-450m2-id-2459947689/,casas,"Cordeirinho, Maricá - RJ",-22.95548,-42.74577
0.0,,88.0,1.0,1.0,,0.0,0.0,2597788558,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,320000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-itaipuacu-marica-rj-88m2-id-2597788558/,casas,"Rua Trinta e Quatro - Itaipuaçú, Maricá - RJ",-22.958796407926,-42.788355377755
0.0,,270.0,1.0,2.0,,0.0,0.0,2568628765,102.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,650000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-ponta-negra-marica-rj-270m2-id-2568628765/,casas,"Rua Seis, 1 - Ponta Negra, Maricá - RJ",-22.95490999378,-42.699349989509
,,401.0,,1.0,,,,2602117621,,,,,,,,,,6.0,2500000.0,,https://www.zapimoveis.com.br/imovel/venda-galpao-deposito-armazem-mumbuca-marica-rj-401m2-id-2602117621/,galpoes_depositos_e_armazens,"Rua Antônio Eduardo, 5 - Mumbuca, Maricá - RJ",-22.908570013432,-42.822830007795
,,3000.0,,3.0,,,,2641867804,,,,,,3.0,,,,,1400000.0,,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-3-quartos-jardim-atlantico-marica-rj-3000m2-id-2641867804/,fazendas_sitios_e_chacaras,"Avenida Carlos Marighella, 54 - Jardim Atlântico, Maricá - RJ",-22.936372790813,-42.955623928
,,72.0,,2.0,,,,2558847887,,,,,,2.0,,,,1.0,235000.0,,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-interfone-inoa-marica-rj-72m2-id-2558847887/,sobrados,"Rua Doutor Heitor da Costa Matta, 20 - Inoã, Maricá - RJ",-22.91365,-42.92992
,,90.0,,2.0,,,,2627809919,700.0,,,,,2.0,,,,4.0,399000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-atlantico-leste-itaipuacu-marica-rj-90m2-id-2627809919/,casas,"Rua Governador Leonel Brizola, S/N - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",-22.966939994584,-42.922629807368
0.0,,394.0,0.0,1.0,,0.0,0.0,93120678,1068.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,1200000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-2-quartos-com-piscina-ubatiba-marica-rj-394m2-id-93120678/,fazendas_sitios_e_chacaras,"Ubatiba, Maricá - RJ",-22.88263,-42.79896
,,66.0,,2.0,,,,2555505754,,,,,,2.0,,,,1.0,330000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-quintal-itapeba-marica-rj-66m2-id-2555505754/,casas,"Itapeba, Maricá - RJ",-22.91001,-42.83938
0.0,,5450.0,0.0,4.0,,0.0,0.0,2644948410,,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,10.0,980000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-3-quartos-com-piscina-caxito-marica-rj-5450m2-id-2644948410/,fazendas_sitios_e_chacaras,"Estrada Melchior, 25 - Caxito, Maricá - RJ",-22.886825999578,-42.819432640139
,,240.0,,3.0,,,,2557023127,1300.0,,,,,3.0,,,,4.0,400000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-flamengo-marica-rj-240m2-id-2557023127/,casas,"Flamengo, Maricá - RJ",-22.90536,-42.80342
0.0,,261.0,1.0,4.0,350.0,0.0,0.0,2587552741,700.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,790000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-flamengo-marica-rj-261m2-id-2587552741/,casas_de_condominio,"Rodovia Ernani do Amaral Peixoto, 30115 - Flamengo, Maricá - RJ",-22.904877002938,-42.807585895783
0.0,,10.0,1.0,2.0,570.0,0.0,0.0,2645300926,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,650000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-churrasqueira-centro-marica-rj-10m2-id-2645300926/,casas,"Centro, Maricá - RJ",-22.91736,-42.81923
0.0,,100.0,0.0,2.0,,0.0,0.0,2621769791,600.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,768000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-jardim-atlantico-leste-itaipuacu-marica-rj-100m2-id-2621769791/,casas,"Rua Wilson Domingues Pereira, 354 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",-22.96667,-43.01667
,,480.0,,,,,,2633173663,,,,,,,,,,,150000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-atlantico-leste-itaipuacu-marica-rj-480m2-id-2633173663/,terrenos_lotes_e_condominios,"Jardim Atlantico Leste Itaipuacu, Maricá - RJ",-22.96694,-42.92304
0.0,,261.0,0.0,5.0,,0.0,0.0,2543193614,,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,1350000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-mobiliado-barra-de-marica-marica-rj-261m2-id-2543193614/,casas,"Barra de Maricá, Maricá - RJ",-22.96016,-42.82192
0.0,,90.0,1.0,3.0,,0.0,0.0,2568148798,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,399000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-varanda-jacaroa-marica-rj-90m2-id-2568148798/,casas,"Jacaroá, Maricá - RJ",-22.93023,-42.79988
0.0,1.0,86.0,0.0,2.0,150.0,0.0,0.0,2620624064,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,290000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-barroco-marica-rj-86m2-id-2620624064/,casas,"Rua das Tulipas, 187 - Barroco, Maricá - RJ",-22.954916736538,-42.984059390935
0.0,,270.0,0.0,5.0,,0.0,0.0,2601321962,100.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,930000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-piscina-zacarias-marica-rj-270m2-id-2601321962/,casas,"Avenida Maysa, 5 - Zacarias, Maricá - RJ",-22.959436902289,-42.831510049131
,,115.0,,3.0,,,,2644945931,,,,,,3.0,,,,,625000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-itaipuacu-marica-rj-115m2-id-2644945931/,casas,"Rua A, 15 - Itaipuaçú, Maricá - RJ",-22.971560015796,-43.015189991805
0.0,,360.0,0.0,,,0.0,0.0,2495333711,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,150000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-churrasqueira-flamengo-marica-rj-360m2-id-2495333711/,terrenos_lotes_e_condominios,"Flamengo, Maricá - RJ",-22.90536,-42.80342
0.0,,330.0,1.0,7.0,850.0,0.0,0.0,2640918848,1300.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,800000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-ponta-grossa-marica-rj-330m2-id-2640918848/,casas_de_condominio,"Rua Nove - Ponta Grossa, Maricá - RJ",-22.917243883827,-42.85885414106
,,480.0,,3.0,,,,2607066041,,,,,,3.0,,,,5.0,850000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-barra-de-marica-marica-rj-480m2-id-2607066041/,casas,"Barra de Maricá, Maricá - RJ",-22.96016,-42.82192
,,210.0,,3.0,637.0,,,2594507720,103.0,,,,,3.0,,,,4.0,950000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-inoa-marica-rj-210m2-id-2594507720/,casas_de_condominio,"Inoã, Maricá - RJ",-22.91365,-42.92992
0.0,,250.0,1.0,6.0,,0.0,0.0,2459948007,,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,800000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-flamengo-marica-rj-250m2-id-2459948007/,casas,"Flamengo, Maricá - RJ",-22.90536,-42.80342
0.0,,65.0,1.0,2.0,,0.0,0.0,2552970811,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,275000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-sao-jose-de-imbassai-marica-rj-65m2-id-2552970811/,casas,"Rua Dois - São José de Imbassai, Maricá - RJ",-22.929280489523,-42.893080948358
0.0,,117.0,1.0,2.0,,0.0,0.0,2576854742,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,698000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-atlantico-leste-itaipuacu-marica-rj-117m2-id-2576854742/,casas,"Jardim Atlantico Leste Itaipuacu, Maricá - RJ",-22.96694,-42.92304
0.0,,250.0,1.0,3.0,,0.0,0.0,1524875499,,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,3.0,400000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-piscina-parque-nanci-marica-rj-250m2-id-1524875499/,casas,"Parque Nanci, Maricá - RJ",-22.91968,-42.84802
0.0,,67.0,1.0,2.0,,0.0,0.0,2623330182,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,400000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-barroco-marica-rj-67m2-id-2623330182/,casas,"Barroco, Maricá - RJ",-22.95976,-42.98378
,,272.0,,,,,,2646341335,,,,,,,,,,,85000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-chacaras-de-inoa-marica-rj-272m2-id-2646341335/,terrenos_lotes_e_condominios,"Rua Sete, SN - Chácaras De Inoã, Maricá - RJ",-22.924347374785,-42.935327174138
0.0,,84.0,0.0,3.0,,0.0,0.0,2559925160,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,415000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-varanda-gourmet-itaipuacu-marica-rj-84m2-id-2559925160/,casas,"Rua Jacarandá, 37 - Itaipuaçú, Maricá - RJ",-22.89266253936,-42.795505050068
,,480.0,,4.0,,,,2626480455,1834.0,,,,,4.0,,,,4.0,600000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-cozinha-guaratiba-marica-rj-480m2-id-2626480455/,casas,"Avenida Maysa - Guaratiba, Maricá - RJ",-22.960276877665,-42.808080275394
0.0,,300.0,0.0,2.0,,0.0,0.0,2644948093,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,450000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-itaipuacu-marica-rj-300m2-id-2644948093/,sobrados,"Avenida Carlos Marighella, 380 - Itaipuaçú, Maricá - RJ",-22.93307,-42.95436
0.0,,272.0,0.0,4.0,,0.0,1.0,2644951044,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,590000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-centro-marica-rj-272m2-id-2644951044/,casas,"Rua Joana D'arc, 3 - Centro, Maricá - RJ",-22.916999986822,-42.811819958879
,,1456.0,,2.0,595.0,,,2556734353,,,,,,3.0,,,,3.0,950000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-ubatiba-marica-rj-1456m2-id-2556734353/,casas,"Ubatiba, Maricá - RJ",-22.88263,-42.79896
