"academia","andar","area","area_servico","banheiro","condominio","elevador","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","salao_de_festa","sauna","spa","vaga","valor","varanda_gourmet","endereco","tipo","url","foto_imovel","latitude","longitude"
1,15,94,1,3,530,1,1,2649577674,NA,1,1,1,1,3,1,0,0,2,2670,0,"Rua Francisco Simplício, 145 - Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-ponta-negra-natal-rn-94m2-id-2649577674/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/48d625f6d53f78a50da7d9c0e63fc7d5/apartamento-com-3-quartos-para-alugar-94m-no-ponta-negra-natal.jpg",-5.888899991237,-35.17332998811
1,NA,56,1,2,NA,1,1,2669347202,NA,1,1,1,0,2,1,0,0,1,1900,0,"Avenida Porto de Pedras, 4500 - Neópolis, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-neopolis-natal-rn-56m2-id-2669347202/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/8a47dec5631aea47d3ebc36b26fbf93b/apartamento-com-2-quartos-para-alugar-56m-no-neopolis-natal.jpg",-5.871086577438,-35.211658052548
0,1,46,0,2,NA,1,0,2663127972,NA,0,0,0,0,2,1,0,0,1,1750,0,"Rua Renato Guilherme Kaiser - Capim Macio, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-capim-macio-natal-rn-46m2-id-2663127972/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/91e43b9e5f1e244e6fc4c872ddcc8eba/apartamento-com-2-quartos-para-alugar-46m-no-capim-macio-natal.jpg",-5.870529981735,-35.188710026065
1,20,160,0,3,NA,1,1,2664734830,NA,1,1,1,1,3,1,0,0,2,7000,1,"Rua Lúcia Viveiros, 649 - Neópolis, Natal - RN","coberturas_para_alugar","https://www.zapimoveis.com.br/imovel/aluguel-cobertura-3-quartos-mobiliado-neopolis-natal-rn-160m2-id-2664734830/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/64b0a3f52b6e82425d2910ed0c0ad48f/cobertura-com-3-quartos-para-alugar-160m-no-neopolis-natal.jpg",-5.863489123349,-35.215221181742
0,14,109,0,3,NA,1,0,2668846620,NA,1,0,0,0,2,0,0,0,2,3000,0,"Lagoa Nova, Natal - RN","coberturas","https://www.zapimoveis.com.br/imovel/venda-cobertura-2-quartos-com-piscina-lagoa-nova-natal-rn-109m2-id-2668846620/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ee918f6465b540853080ed41feb70606/cobertura-com-2-quartos-para-venda-ou-aluguel-109m-no-lagoa-nova-natal.jpg",-5.82526,-35.20968
1,NA,240,0,3,NA,1,0,2598971440,NA,0,0,1,1,3,1,0,0,3,3300,1,"Avenida Nascimento de Castro, 1893 - Lagoa Nova, Natal - RN","coberturas_para_alugar","https://www.zapimoveis.com.br/imovel/aluguel-cobertura-3-quartos-com-churrasqueira-lagoa-nova-natal-rn-240m2-id-2598971440/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/8f50278631c219e30441ea5c021adc61/cobertura-com-3-quartos-para-alugar-240m-no-lagoa-nova-natal.jpg",-5.814820018511,-35.215590035178
0,11,110,0,3,NA,1,0,2661996480,NA,1,0,1,0,2,1,0,0,2,5000,0,"Avenida Erivan França, 100 - Ponta Negra, Natal - RN","coberturas_para_alugar","https://www.zapimoveis.com.br/imovel/aluguel-cobertura-2-quartos-mobiliado-ponta-negra-natal-rn-110m2-id-2661996480/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f5de4b0d0ce7171ef62ff31a11ecc8eb/cobertura-com-2-quartos-para-alugar-110m-no-ponta-negra-natal.jpg",-5.879163926164,-35.173540843861
0,11,90,0,3,NA,1,1,2648695879,NA,1,0,1,0,2,0,0,0,1,6000,0,"Rua das Algas, 2152 - Ponta Negra, Natal - RN","coberturas_para_alugar","https://www.zapimoveis.com.br/imovel/aluguel-cobertura-2-quartos-mobiliado-ponta-negra-natal-rn-90m2-id-2648695879/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/8aad58691d849abab5630098729cd48a/cobertura-com-2-quartos-para-alugar-90m-no-ponta-negra-natal.jpg",-5.879504371945,-35.177517873904
NA,10,185,NA,4,1,NA,NA,2671408901,1,NA,NA,NA,NA,3,NA,NA,NA,1,13000,NA,"Avenida Engenheiro Roberto Freire, 21 - Ponta Negra, Natal - RN","coberturas_para_alugar","https://www.zapimoveis.com.br/imovel/aluguel-cobertura-3-quartos-com-area-de-lazer-ponta-negra-natal-rn-185m2-id-2671408901/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/d212cb55f468cb091772acbf95efd90e/cobertura-com-3-quartos-para-alugar-185m-no-ponta-negra-natal.jpg",-5.879757431001,-35.17366741022
1,20,250,0,4,NA,1,1,2633224427,NA,1,1,1,1,3,1,0,0,2,6700,1,"Rua Morais Navarro, 55 - Lagoa Nova, Natal - RN","coberturas_para_alugar","https://www.zapimoveis.com.br/imovel/aluguel-cobertura-3-quartos-mobiliado-lagoa-nova-natal-rn-250m2-id-2633224427/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f715d58a12f82df825b8a419ccae5013/cobertura-com-3-quartos-para-alugar-250m-no-lagoa-nova-natal.jpg",-5.823420018807,-35.21052996405
0,NA,110,0,3,NA,1,0,2656909523,NA,1,0,1,0,2,1,0,0,2,5000,1,"Rua Doutor Manoel Augusto Bezerra de Araújo, 570 - Ponta Negra, Natal - RN","coberturas","https://www.zapimoveis.com.br/imovel/venda-cobertura-2-quartos-mobiliado-ponta-negra-natal-rn-110m2-id-2656909523/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/83315f0a580e4af8f4a067c595dd0ad5/cobertura-com-2-quartos-para-venda-ou-aluguel-110m-no-ponta-negra-natal.jpg",-5.879873959987,-35.175866525012
0,NA,125,0,3,NA,1,1,2601247697,NA,1,0,0,0,2,0,0,0,1,7900,1,"Avenida Estrela do Mar, 2147 - Ponta Negra, Natal - RN","coberturas","https://www.zapimoveis.com.br/imovel/venda-cobertura-2-quartos-mobiliado-ponta-negra-natal-rn-125m2-id-2601247697/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/921bc766fcf52538997adf36ab1da801/cobertura-com-2-quartos-para-venda-ou-aluguel-125m-no-ponta-negra-natal.jpg",-5.878589998874,-35.177309967194
0,NA,600,1,6,3000,0,0,2670986244,NA,0,0,0,0,4,0,0,0,4,8000,0,"Lagoa Nova, Natal - RN","coberturas_para_alugar","https://www.zapimoveis.com.br/imovel/aluguel-cobertura-4-quartos-com-churrasqueira-lagoa-nova-natal-rn-600m2-id-2670986244/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/abca33a783be5a4ce52f43bc5c99083d/cobertura-com-4-quartos-para-alugar-600m-no-lagoa-nova-natal.jpg",-5.82526,-35.20968
0,4,185,0,4,NA,1,0,2663092053,NA,1,0,0,0,3,0,0,0,1,13000,1,"Ponta Negra, Natal - RN","coberturas_para_alugar","https://www.zapimoveis.com.br/imovel/aluguel-cobertura-3-quartos-com-piscina-ponta-negra-natal-rn-185m2-id-2663092053/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/cf9d274bf04985981ae3ef14b29a29e5/cobertura-com-3-quartos-para-alugar-185m-no-ponta-negra-natal.jpg",-5.88731,-35.19084
NA,NA,480,NA,NA,NA,NA,NA,2630644007,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,15000,NA,"Petrópolis, Natal - RN","terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/aluguel-terreno-lote-condominio-petropolis-natal-rn-480m2-id-2630644007/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/c68cd316ca4a4a73e280fd4afde6f5cd/terreno-lote-condominio-para-alugar-480m-no-petropolis-natal.jpg",-5.78494,-35.20215
NA,NA,611,NA,NA,NA,NA,NA,2574367383,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000,NA,"Lagoa Nova, Natal - RN","terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/aluguel-terreno-lote-condominio-lagoa-nova-natal-rn-611m2-id-2574367383/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f9cc069a7938eedfac4d1857c09f4752/terreno-lote-condominio-para-alugar-611m-no-lagoa-nova-natal.jpg",-5.82526,-35.20968
NA,NA,1173,NA,NA,NA,NA,NA,2611598718,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,5390,NA,"Ponta Negra, Natal - RN","terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/aluguel-terreno-lote-condominio-ponta-negra-natal-rn-1173m2-id-2611598718/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/df1fa7ff493b8c6abf28c14e550d7dfa/terreno-lote-condominio-para-alugar-1173m-no-ponta-negra-natal.jpg",-5.88731,-35.19084
NA,NA,28,NA,NA,NA,NA,NA,2666404493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,NA,"Neópolis, Natal - RN","terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/aluguel-terreno-lote-condominio-neopolis-natal-rn-28m2-id-2666404493/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/916073ebfc3956f399d997b8c92e3d6e/terreno-lote-condominio-para-alugar-28m-no-neopolis-natal.jpg",-5.86759,-35.202
NA,NA,700,NA,NA,NA,NA,NA,2568428533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,NA,"Candelária, Natal - RN","terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-candelaria-natal-rn-700m2-id-2568428533/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/9e1baf1c9dc507bd48169792b9b9a289/terreno-lote-condominio-para-venda-ou-aluguel-700m-no-candelaria-natal.jpg",-5.84491,-35.21734
NA,NA,300,NA,3,NA,NA,NA,2571902918,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6900,NA,"Rua Nerópolis - Pitimbu, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-7-quartos-pitimbu-natal-rn-300m2-id-2571902918/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/2d3bede0ba4b73622a395cc1bb730d2d/casa-com-7-quartos-para-alugar-300m-no-pitimbu-natal.jpg",-5.854589990738,-35.237519985641
NA,NA,640,NA,3,NA,NA,NA,2516416074,NA,NA,NA,NA,NA,6,NA,NA,NA,5,8500,NA,"Rua Souza Machado - Tirol, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-6-quartos-tirol-natal-rn-640m2-id-2516416074/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/fd45c590af14681a1a7da0dcc5669ff4/casa-com-6-quartos-para-alugar-640m-no-tirol-natal.jpg",-5.800344017387,-35.196908841343
0,NA,950,1,9,NA,0,0,2568521230,NA,1,0,0,0,9,0,0,0,10,15000,0,"Lagoa Nova, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-9-quartos-com-piscina-lagoa-nova-natal-rn-950m2-id-2568521230/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/01a27a5f3cce42e7411aba212b645249/casa-com-9-quartos-para-alugar-950m-no-lagoa-nova-natal.jpg",-5.82526,-35.20968
NA,NA,500,NA,1,NA,NA,NA,2568291217,NA,NA,NA,NA,NA,3,NA,NA,NA,2,10000,NA,"Avenida Praia de Ponta Negra - Ponta Negra, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-ponta-negra-natal-rn-500m2-id-2568291217/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ca9bf29cb12b61bdd97ab501010c4e06/casa-com-3-quartos-para-alugar-500m-no-ponta-negra-natal.jpg",-5.871024995982,-35.18164999093
NA,NA,400,NA,8,NA,NA,NA,2663494801,450,NA,NA,NA,NA,14,NA,NA,NA,8,5500,NA,"Lagoa Nova, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-14-quartos-com-jardim-lagoa-nova-natal-rn-400m2-id-2663494801/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f3bf945bfdbf04971b0ca726f4543fb5/casa-com-14-quartos-para-alugar-400m-no-lagoa-nova-natal.jpg",-5.82526,-35.20968
NA,NA,700,NA,8,NA,NA,NA,2570845222,NA,NA,NA,NA,NA,6,NA,NA,NA,6,7000,NA,"Barro Vermelho, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/venda-casa-6-quartos-barro-vermelho-natal-rn-700m2-id-2570845222/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/66617d94c264010c0ec048fe628ee41c/casa-com-6-quartos-para-venda-ou-aluguel-700m-no-barro-vermelho-natal.jpg",-5.79392,-35.20722
0,NA,334,1,5,NA,0,0,2641029867,223,0,0,0,0,12,0,0,0,3,3500,0,"Barro Vermelho, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-12-quartos-com-cozinha-barro-vermelho-natal-rn-334m2-id-2641029867/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/b1edaf352158a6dbd7d7a21fdc15dc70/casa-com-12-quartos-para-alugar-334m-no-barro-vermelho-natal.jpg",-5.79392,-35.20722
0,NA,190,1,2,NA,0,0,2637826865,NA,0,0,0,0,6,0,0,0,NA,3200,0,"Alecrim, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-6-quartos-com-cozinha-alecrim-natal-rn-190m2-id-2637826865/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/69655043fe6a8587bcbdf328f2cc1b51/casa-com-6-quartos-para-alugar-190m-no-alecrim-natal.jpg",-5.79111,-35.20931
0,NA,361,1,2,NA,0,0,2660208041,NA,0,0,0,0,1,0,0,0,1,15000,0,"Rua Jaguarari - Candelária, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-1-quarto-candelaria-natal-rn-361m2-id-2660208041/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/256aa61a4533451f80a2763a904f8e01/casa-com-1-quarto-para-alugar-361m-no-candelaria-natal.jpg",-5.834462342798,-35.224126167745
0,NA,792,1,6,NA,0,1,2661000091,NA,1,0,0,0,7,0,0,0,4,6500,0,"Rua Anísio de Souza - Lagoa Nova, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-7-quartos-com-piscina-lagoa-nova-natal-rn-792m2-id-2661000091/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/c703312b222eb60de300b92885c6757d/casa-com-7-quartos-para-alugar-792m-no-lagoa-nova-natal.jpg",-5.827494191324,-35.222198579182
0,NA,422,0,6,1500,0,1,2661272781,9000,1,1,0,0,5,0,0,0,6,12000,0,"Avenida Governador Tarcísio de Vasconcelos Maia, 905 - Candelária, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-piscina-candelaria-natal-rn-422m2-id-2661272781/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/c09a12e9f89ea9785d5d387f7dd670df/casa-com-5-quartos-para-venda-ou-aluguel-422m-no-candelaria-natal.jpg",-5.847233241336,-35.214279721956
NA,NA,254,NA,1,NA,NA,NA,2620276067,NA,NA,NA,NA,NA,4,NA,NA,NA,6,6000,NA,"Avenida Miguel Castro - Lagoa Nova, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-4-quartos-lagoa-nova-natal-rn-254m2-id-2620276067/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/987244eefc1b47c13914ad9ac984947a/casa-com-4-quartos-para-alugar-254m-no-lagoa-nova-natal.jpg",-5.820433820281,-35.216801341187
NA,NA,340,NA,4,NA,NA,NA,2629775153,NA,NA,NA,NA,NA,12,NA,NA,NA,4,11000,NA,"Rua Miguel Barra - Tirol, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-12-quartos-com-entrada-lateral-tirol-natal-rn-340m2-id-2629775153/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/1d6765557bb59067c4e4547e3fc14810/casa-com-12-quartos-para-alugar-340m-no-tirol-natal.jpg",-5.794295000748,-35.197519993036
0,NA,400,0,5,NA,0,0,2625617770,NA,1,0,0,0,4,0,0,0,4,7000,0,"Rua Alcindo Dias de Oliveira - Capim Macio, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-4-quartos-mobiliado-capim-macio-natal-rn-400m2-id-2625617770/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/fda2506f095f744ea301257e35888a2c/casa-com-4-quartos-para-alugar-400m-no-capim-macio-natal.jpg",-5.86645357234,-35.188526817585
0,NA,650,1,8,NA,0,0,2545845906,171,1,0,0,0,6,0,0,0,8,7000,0,"Barro Vermelho, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/venda-casa-6-quartos-com-piscina-barro-vermelho-natal-rn-650m2-id-2545845906/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/25552603dbd219455520cb0d7273aa6c/casa-com-6-quartos-para-venda-ou-aluguel-650m-no-barro-vermelho-natal.jpg",-5.79392,-35.20722
0,NA,700,1,8,NA,0,0,2651071387,NA,1,0,0,0,6,0,0,0,6,5500,0,"Barro Vermelho, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-6-quartos-com-piscina-barro-vermelho-natal-rn-700m2-id-2651071387/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/8308edd26ad1d5c33d8d675e262fe111/casa-com-6-quartos-para-alugar-700m-no-barro-vermelho-natal.jpg",-5.79392,-35.20722
NA,NA,600,NA,5,2000,NA,NA,2664860405,6000,NA,NA,NA,NA,4,NA,NA,NA,4,14000,NA,"Candelária, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-candelaria-natal-rn-600m2-id-2664860405/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/0fb877977097011a7f4fb8361d55c12f/casa-com-4-quartos-para-venda-ou-aluguel-600m-no-candelaria-natal.jpg",-5.84491,-35.21734
0,NA,700,0,8,NA,0,0,2570551864,NA,1,0,0,0,6,0,0,0,6,7000,1,"Rua Júlio Gomes Moreira, 900 - Barro Vermelho, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/venda-casa-6-quartos-com-piscina-barro-vermelho-natal-rn-700m2-id-2570551864/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/64f4a91f87922153a76137aa16ec77f7/casa-com-6-quartos-para-venda-ou-aluguel-700m-no-barro-vermelho-natal.jpg",-5.799760001618,-35.207910032574
0,NA,900,0,10,NA,0,0,2617738235,NA,0,0,0,0,9,0,0,0,3,16000,1,"Avenida Praia de Ponta Negra, 9000 - Ponta Negra, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-9-quartos-mobiliado-ponta-negra-natal-rn-900m2-id-2617738235/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/1a1355baba636bbe959f6f8afda1a8af/casa-com-9-quartos-para-alugar-900m-no-ponta-negra-natal.jpg",-5.872409979753,-35.181049972391
0,NA,300,0,6,NA,0,0,2667004194,NA,1,0,0,0,4,0,0,0,NA,5000,0,"Rua Doutor Nildo Alff - Capim Macio, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-4-quartos-mobiliado-capim-macio-natal-rn-300m2-id-2667004194/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/fee5a7b9f8abb39f97b3a39a13f9894c/casa-com-4-quartos-para-alugar-300m-no-capim-macio-natal.jpg",-5.868075189198,-35.186844044448
NA,NA,280,NA,3,NA,NA,NA,2671008197,NA,NA,NA,NA,NA,7,NA,NA,NA,34,12000,NA,"Rua Doutor Luiz Felipe Câmara, 1562 - Lagoa Nova, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-7-quartos-lagoa-nova-natal-rn-280m2-id-2671008197/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/73ebaacda7f30119ca20e492e6d016a6/casa-com-7-quartos-para-alugar-280m-no-lagoa-nova-natal.jpg",-5.826970006259,-35.22514004038
0,NA,300,0,4,NA,0,0,2646229547,NA,1,0,0,0,3,0,0,0,6,8900,1,"Capim Macio, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-com-piscina-capim-macio-natal-rn-300m2-id-2646229547/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ccecd16b2ecc5311727d00f0319edeff/casa-com-3-quartos-para-alugar-300m-no-capim-macio-natal.jpg",-5.84776,-35.20002
0,NA,402,0,6,NA,0,0,2670250407,NA,1,0,0,0,3,0,0,0,4,14000,1,"Candelária, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-candelaria-natal-rn-402m2-id-2670250407/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/93c88bfbb2af5c467b514d124a77b392/casa-com-3-quartos-para-venda-ou-aluguel-402m-no-candelaria-natal.jpg",-5.84491,-35.21734
0,NA,600,0,6,NA,0,0,2543737104,NA,1,0,0,0,4,0,0,0,10,7000,0,"Rua Ismael Pereira da Silva, 0000 - Capim Macio, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-4-quartos-com-piscina-capim-macio-natal-rn-600m2-id-2543737104/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/fc2c8b771a528f8e205085813f6d741a/casa-com-4-quartos-para-alugar-600m-no-capim-macio-natal.jpg",-5.860967717509,-35.195438878331
0,NA,201,1,3,NA,0,0,2568618799,2620,0,0,0,0,1,0,0,0,NA,15000,0,"Avenida Almirante Alexandrino de Alencar, 867 - Alecrim, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-cozinha-alecrim-natal-rn-201m2-id-2568618799/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/60c67a73a8f0d6224d90a1cdf47eb57f/casa-com-1-quarto-para-venda-ou-aluguel-201m-no-alecrim-natal.jpg",-5.79794679116,-35.213341541248
0,NA,700,0,8,NA,0,0,2645695965,700,1,0,0,0,6,0,0,0,5,4500,0,"Barro Vermelho, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-6-quartos-com-piscina-barro-vermelho-natal-rn-700m2-id-2645695965/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/c3ddbb4d6be458e3a839de0415568fb5/casa-com-6-quartos-para-alugar-700m-no-barro-vermelho-natal.jpg",-5.79392,-35.20722
0,NA,505,0,6,NA,0,0,2545845494,436,1,0,0,0,7,0,0,0,2,8000,0,"Lagoa Seca, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/venda-casa-7-quartos-com-piscina-lagoa-seca-natal-rn-505m2-id-2545845494/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ec0c37bd6a42dbccf099095272987258/casa-com-7-quartos-para-venda-ou-aluguel-505m-no-lagoa-seca-natal.jpg",-5.8093,-35.20719
NA,NA,2500,NA,6,NA,NA,NA,2671440715,NA,NA,NA,NA,NA,7,NA,NA,NA,9,16000,NA,"Avenida Governador Tarcísio de Vasconcelos Maia - Candelária, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-7-quartos-candelaria-natal-rn-2500m2-id-2671440715/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/b7df606c35afccd6a678a35f37396fe2/casa-com-7-quartos-para-alugar-2500m-no-candelaria-natal.jpg",-5.836767611058,-35.228311808224
NA,NA,32,NA,1,NA,NA,NA,2610704291,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,900,NA,"Rua Gonçalves Ledo - Cidade Alta, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-1-quarto-cidade-alta-natal-rn-32m2-id-2610704291/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/27491a3a5422dd2179fca8bebfb39d61/casa-com-1-quarto-para-alugar-32m-no-cidade-alta-natal.jpg",-5.78805374043,-35.208682868617
0,NA,580,1,1,NA,0,0,2557200093,NA,0,0,0,0,2,0,0,0,5,13000,0,"Rua Senador José Ferreira de Souza, 19 - Candelária, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-2-quartos-com-area-de-servico-candelaria-natal-rn-580m2-id-2557200093/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/a3d7577bba677b6b9e2b570e3a486012/casa-com-2-quartos-para-alugar-580m-no-candelaria-natal.jpg",-5.837202047199,-35.213727648175
NA,NA,420,NA,5,NA,NA,NA,2634009164,NA,NA,NA,NA,NA,5,NA,NA,NA,4,5500,NA,"Rua Severina Ferreira de Medeiros, 14 - Capim Macio, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-5-quartos-com-churrasqueira-capim-macio-natal-rn-420m2-id-2634009164/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/35a059029ec5085ef12409ad863785f8/casa-com-5-quartos-para-alugar-420m-no-capim-macio-natal.jpg",-5.868181015322,-35.191340666817
NA,NA,221,NA,1,NA,NA,NA,2522972797,NA,NA,NA,NA,NA,4,NA,NA,NA,3,6000,NA,"Avenida Miguel Castro - Lagoa Nova, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-4-quartos-lagoa-nova-natal-rn-221m2-id-2522972797/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/66dcda2092b2a464d7a4e5b0038bdce7/casa-com-4-quartos-para-alugar-221m-no-lagoa-nova-natal.jpg",-5.820433820281,-35.216801341187
NA,NA,300,NA,5,NA,NA,NA,2633220973,NA,NA,NA,NA,NA,3,NA,NA,NA,3,3900,NA,"Rua Anísio de Souza - Candelária, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-candelaria-natal-rn-300m2-id-2633220973/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/607d3c2c7a0f4363b2618b6a53a8cede/casa-com-3-quartos-para-alugar-300m-no-candelaria-natal.jpg",-5.830447869998,-35.223329118699
0,NA,400,1,2,NA,0,0,2618730652,NA,0,0,0,0,4,0,0,0,NA,3500,0,"Capim Macio, Natal - RN","casas","https://www.zapimoveis.com.br/imovel/aluguel-casa-4-quartos-com-cozinha-capim-macio-natal-rn-400m2-id-2618730652/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/e5f5e8a3b8650dc54cdab5bf5cec739d/casa-com-4-quartos-para-alugar-400m-no-capim-macio-natal.jpg",-5.84776,-35.20002
