"academia","andar","area","area_servico","banheiro","condominio","elevador","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","salao_de_festa","sauna","spa","vaga","valor","varanda_gourmet","endereco","tipo","url","latitude","longitude"
0,1,47,1,2,180,0,1,2550322633,1150,1,1,1,0,2,1,0,0,1,185000,0,"Avenida Menino Marcelo, 109 - Antares, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-antares-maceio-al-47m2-id-2550322633/",-9.58359287633,-35.734974398441
1,5,79,0,3,400,1,1,2591884522,1,1,1,1,1,3,1,1,1,2,710000,1,"Rua José Carneiro da Cunha Sarmento, 173 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jatiuca-maceio-al-79m2-id-2591884522/",-9.646680989604,-35.710135667711
1,NA,71,0,2,NA,1,1,2617253382,NA,1,1,0,0,2,1,0,0,2,632661,1,"Rua Doutor Augusto Cardoso, 00 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jatiuca-maceio-al-71m2-id-2617253382/",-9.650259993342,-35.703755009781
0,11,39,1,1,NA,1,0,2532476186,NA,1,0,0,0,1,0,0,0,1,410900,0,"Rua Durval Guimarães, 746 - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-ponta-verde-maceio-al-39m2-id-2532476186/",-9.661520011565,-35.702160017426
0,9,40,0,1,350,1,1,2571588621,1,1,1,1,0,1,1,0,0,1,390001,0,"Rua Ouvidor Mendonça, 325 - Cruz das Almas, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-cruz-das-almas-maceio-al-40m2-id-2571588621/",-9.63187,-35.70107
1,NA,85,0,3,NA,1,1,2640052483,NA,1,1,1,0,3,1,0,0,2,608000,1,"Rua Doutor Roland Simon, 10000000 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jatiuca-maceio-al-85m2-id-2640052483/",-9.641798902934,-35.702973698891
1,NA,46,0,1,NA,1,1,2651468865,NA,1,1,1,0,2,1,0,0,NA,430480,0,"Rua Professor Sílvio de Macêdo, 45 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jatiuca-maceio-al-46m2-id-2651468865/",-9.645288755825,-35.703563387805
0,NA,66,0,2,NA,1,1,2653566068,NA,1,1,0,0,2,1,0,0,2,410000,0,"Rua São Domingos, 0 - Mangabeiras, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-mangabeiras-maceio-al-66m2-id-2653566068/",-9.638904827475,-35.705902546293
1,NA,68,1,1,NA,1,1,2627017699,NA,1,1,1,0,2,1,0,0,1,460000,1,"Rua Deputado José Lages, 1000 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jatiuca-maceio-al-68m2-id-2627017699/",-9.656650011483,-35.707757846735
0,5,110,0,2,750,1,1,2648609709,NA,1,1,1,0,3,1,0,0,2,750000,0,"Rua Doutora Rosa Cabús, 112 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jatiuca-maceio-al-110m2-id-2648609709/",-9.646190013572,-35.708309987424
NA,NA,141,NA,4,NA,NA,NA,2485224739,NA,NA,NA,NA,NA,3,NA,NA,NA,2,1500000,NA,"Rua Júlio Plech Filho, 0 - Pajuçara, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-pajucara-maceio-al-141m2-id-2485224739/",-9.664435857398,-35.710866686829
NA,NA,80,NA,2,NA,NA,NA,2636440968,NA,NA,NA,NA,NA,3,NA,NA,NA,2,8e+05,NA,"Rua General João Saleiro Pitão, 1 - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-ponta-verde-maceio-al-80m2-id-2636440968/",-9.661131230542,-35.70029599584
1,15,52,0,2,4e+05,1,0,2634469066,4e+05,1,1,1,0,2,1,0,0,1,350000,0,"Rua Lírio, 100 - São Jorge, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-sao-jorge-maceio-al-52m2-id-2634469066/",-9.619665077073,-35.703283551325
NA,NA,62,NA,2,NA,NA,NA,2645312049,NA,NA,NA,NA,NA,2,NA,NA,NA,2,558614,NA,"Avenida Hamilton de Barros Soutinho, 731 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-jatiuca-maceio-al-62m2-id-2645312049/",-9.65407998285,-35.705889964339
1,3,141,0,5,1000,1,1,2643492266,2900,1,1,1,1,4,1,1,1,3,1250000,1,"Avenida General Luiz de França Albuquerque, 2640 - Jacarecica, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-jacarecica-maceio-al-141m2-id-2643492266/",-9.603038348365,-35.680916272975
1,NA,120,1,5,1000,0,0,2643868479,NA,1,1,0,0,3,1,0,0,3,880000,0,"Rua Doutor Adaucto de Pereira - Farol, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-farol-maceio-al-120m2-id-2643868479/",-9.654938952024,-35.730940127897
0,NA,66,1,2,820,1,0,2650423096,NA,1,0,0,0,2,0,0,0,2,535000,0,"Travessa Antônio Maciel de Oliveira, 44 - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-ponta-verde-maceio-al-66m2-id-2650423096/",-9.658464350124,-35.706408135346
0,3,64,0,1,400,1,0,2583337804,NA,0,0,1,0,3,1,0,0,1,5e+05,0,"Rua Doutor José Corrêa Filho, 113 - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-seguranca-interna-ponta-verde-maceio-al-64m2-id-2583337804/",-9.660880011348,-35.710600007191
1,NA,78,0,3,420,1,1,2573091888,1,1,1,1,1,3,1,1,1,2,709000,0,"Rua José Carneiro da Cunha Sarmento, 173 - JATICA, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jatica-maceio-al-78m2-id-2573091888/",-9.646680989604,-35.710135667711
1,2,64,1,2,NA,1,0,2509598380,NA,1,0,0,0,3,0,0,0,2,543874,0,"Rua Hélio Pradines, 1073 - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-ponta-verde-maceio-al-64m2-id-2509598380/",-9.657585555219,-35.709075747118
1,1,85,0,3,NA,1,1,2648987308,NA,1,1,1,1,3,1,0,0,2,579843,0,"Avenida Comendador Gustavo Paiva, 88 - Cruz das Almas, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-cruz-das-almas-maceio-al-85m2-id-2648987308/",-9.62728545906,-35.697665320801
0,NA,66,0,2,NA,0,1,2621993517,NA,1,1,0,0,2,1,1,0,NA,741678,0,"Avenida Professor Victal Barbosa, 793 - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-ponta-verde-maceio-al-66m2-id-2621993517/",-9.65939000233,-35.70334999622
0,NA,116,0,2,800,0,0,2641793481,NA,0,0,1,0,3,0,0,0,1,440000,0,"Rua Comendador Palmeira, 1 - Farol, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-acesso-24-horas-farol-maceio-al-116m2-id-2641793481/",-9.662980633601,-35.733091676067
1,NA,78,0,3,420,1,1,2573088672,1,1,1,1,1,3,1,1,1,2,710000,0,"Rua José Carneiro da Cunha Sarmento, 173 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jatiuca-maceio-al-78m2-id-2573088672/",-9.646680989604,-35.710135667711
1,NA,55,0,2,1,1,1,2577959702,1,1,1,1,1,2,1,1,0,1,435000,0,"Rua Professora Nadyr Maia Gomes Rêgo, 158 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jatiuca-maceio-al-55m2-id-2577959702/",-9.648000001743,-35.71148999767
1,10,63,1,2,425,1,0,2577753738,990,1,1,0,0,2,1,0,0,1,512000,0,"Rua José Alves Morgado, 201 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jatiuca-maceio-al-63m2-id-2577753738/",-9.646802620101,-35.707547889388
1,NA,60,0,2,NA,1,1,2596803528,NA,1,1,1,0,2,1,0,0,1,492000,1,"Avenida Empresário Carlos da Silva Nogueira, 200 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jatiuca-maceio-al-60m2-id-2596803528/",-9.649446680551,-35.707388185496
1,1,75,0,2,350,1,1,2616239801,1,1,1,1,1,3,1,1,0,1,601000,1,"Avenida Empresário Carlos da Silva Nogueira, 100 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jatiuca-maceio-al-75m2-id-2616239801/",-9.649322702584,-35.702918108115
0,NA,53,1,2,400,0,0,2560574192,NA,0,0,0,0,2,0,0,0,1,3e+05,0,"Rua Clementino do Monte, 355 - Farol, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-sala-de-jantar-farol-maceio-al-53m2-id-2560574192/",-9.642148572489,-35.737708442514
1,10,54,0,2,650,0,0,2646445573,NA,1,1,0,0,2,1,0,0,1,420000,0,"Rua Luiz Campos Teixeira - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-ponta-verde-maceio-al-54m2-id-2646445573/",-9.660954617838,-35.708866369469
1,10,63,0,2,425,1,1,2648653585,1300,1,1,0,0,2,1,0,0,2,497000,0,"Rua Estudante Jader Izídio Malta de Araújo - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jatiuca-maceio-al-63m2-id-2648653585/",-9.64834,-35.70767
NA,NA,102,NA,3,1000,NA,NA,2624666341,NA,NA,NA,NA,NA,3,NA,NA,NA,2,550000,NA,"Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-jatiuca-maceio-al-102m2-id-2624666341/",-9.64834,-35.70767
0,17,86,1,3,554,1,0,2623167042,NA,1,0,0,0,3,0,0,0,2,955414,0,"Avenida General Luiz de França Albuquerque, 2651 - Jacarecica, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jacarecica-maceio-al-86m2-id-2623167042/",-9.603038348365,-35.680916272975
NA,NA,138,NA,4,1800,NA,NA,2581598208,NA,NA,NA,NA,NA,3,NA,NA,NA,3,1250000,NA,"Rua Doutor Noel Nutels, 198 - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-interfone-ponta-verde-maceio-al-138m2-id-2581598208/",-9.6571405049,-35.700198479635
NA,10,65,NA,2,NA,NA,NA,2555705509,NA,NA,NA,NA,NA,2,NA,NA,NA,1,512258,NA,"Rua Estudante Jader Izídio Malta de Araújo, 201 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-jatiuca-maceio-al-65m2-id-2555705509/",-9.647295557001,-35.71229084235
1,9,168,0,4,400,1,1,2643105368,1,1,1,1,1,3,1,1,1,2,2483000,1,"Avenida Aristeu de Andrade, 256 - Farol, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-farol-maceio-al-168m2-id-2643105368/",-9.662340013153,-35.732179971287
1,NA,82,0,2,550,0,1,2654624307,NA,1,1,0,0,3,1,0,0,2,850000,0,"Avenida Professor Victal Barbosa, 2 - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-ponta-verde-maceio-al-82m2-id-2654624307/",-9.659534987849,-35.702269970842
1,2,71,0,2,400,1,1,2619637164,600,1,1,1,0,2,1,1,1,2,632662,1,"Rua Doutor Augusto Cardoso, 63 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jatiuca-maceio-al-71m2-id-2619637164/",-9.651959989989,-35.703870009493
1,4,75,0,2,1,1,1,2628126346,1,1,1,1,0,3,1,1,0,1,586000,0,"Avenida Empresário Carlos da Silva Nogueira, 1338 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jatiuca-maceio-al-75m2-id-2628126346/",-9.649437293981,-35.703192997476
0,NA,85,0,3,860,1,0,2612341392,NA,0,0,1,0,3,1,0,0,2,5e+05,0,"Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-ponta-verde-maceio-al-85m2-id-2612341392/",-9.65757,-35.70833
1,NA,86,1,2,NA,1,1,2586248156,NA,1,1,1,1,3,1,0,0,1,579000,0,"Avenida Comendador Gustavo Paiva, 4637 - Cruz das Almas, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-cruz-das-almas-maceio-al-86m2-id-2586248156/",-9.62728545906,-35.697665320801
1,NA,64,0,2,NA,0,1,2652397914,NA,1,1,1,1,2,1,0,0,1,480000,1,"Rua Constant Pacheco, 78 - Cruz das Almas, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-cruz-das-almas-maceio-al-64m2-id-2652397914/",-9.637303280201,-35.698968040489
1,NA,63,1,2,NA,1,1,2523411987,NA,0,1,1,0,3,1,0,0,1,517086,0,"Rua Hélio Pradines, 1073 - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-ponta-verde-maceio-al-63m2-id-2523411987/",-9.657585555219,-35.709075747118
0,NA,107,0,4,750,1,0,2653062063,NA,0,0,0,0,3,1,0,0,2,850000,0,"Rua Doutor Antônio Cansanção, 1009 - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-elevador-ponta-verde-maceio-al-107m2-id-2653062063/",-9.661299986607,-35.708270005746
1,13,31,0,1,NA,1,1,2653024655,NA,1,1,0,0,1,0,1,1,NA,485000,0,"Rua Durval Guimarães, 532 - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-mobiliado-ponta-verde-maceio-al-31m2-id-2653024655/",-9.661806412097,-35.700694985339
0,6,57,0,1,600,0,0,2654257005,900,0,1,1,1,2,1,0,0,1,420000,0,"Rua Rodolfo Abreu, 192 - Cruz das Almas, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-playground-cruz-das-almas-maceio-al-57m2-id-2654257005/",-9.634606380172,-35.700630284804
0,NA,45,0,1,200,0,1,2622777491,NA,0,0,1,0,2,1,0,0,NA,175000,0,"Avenida Carlos Gomes de Barros, 56 - Tabuleiro do Martins, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-tabuleiro-do-martins-maceio-al-45m2-id-2622777491/",-9.561763751925,-35.746884025485
1,15,156,0,5,450,1,1,2571361133,1,1,1,1,1,3,1,1,1,2,1682000,1,"Rua Professora Edith Brandão Nogueira, 162 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jatiuca-maceio-al-156m2-id-2571361133/",-9.648532708209,-35.706855963065
0,6,40,0,1,500,1,0,2650455900,1200,1,0,0,0,1,1,0,0,1,360000,0,"Rua Ferroviário Manoel Gonçalves Filho, 115 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-mobiliado-jatiuca-maceio-al-40m2-id-2650455900/",-9.641900491991,-35.701465275018
1,NA,42,0,1,NA,0,0,2639037683,NA,1,1,0,0,1,0,0,0,1,430000,0,"Rua Doutor Antônio Cansanção - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-ponta-verde-maceio-al-42m2-id-2639037683/",-9.660735037112,-35.705984338752
1,NA,147,0,5,500,1,1,2571164214,1,1,1,1,1,3,1,1,1,2,1526000,1,"Avenida Comendador Gustavo Paiva, 200 - Cruz das Almas, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-cruz-das-almas-maceio-al-147m2-id-2571164214/",-9.62728545906,-35.697665320801
1,NA,80,0,2,350,1,0,2654754755,500,1,0,1,0,3,1,0,0,1,235000,0,"Avenida Menino Marcelo, 100 - Serraria, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-serraria-maceio-al-80m2-id-2654754755/",-9.604917242245,-35.722468023655
NA,9,39,NA,1,300,NA,NA,2578507096,1,NA,NA,NA,NA,1,NA,NA,NA,1,340000,NA,"Rua Doutor Zeferino Rodrigues, 210 - Pajuçara, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-pajucara-maceio-al-39m2-id-2578507096/",-9.669921258079,-35.719520993475
0,6,99,0,3,1150,0,0,2645521275,NA,0,0,1,0,3,0,0,0,2,480000,0,"Rua Hélio Pradines, 1136 - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-acesso-24-horas-ponta-verde-maceio-al-99m2-id-2645521275/",-9.657584037372,-35.709009483315
NA,NA,130,NA,4,NA,NA,NA,2635873805,NA,NA,NA,NA,NA,3,NA,NA,NA,2,1300000,NA,"Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-ponta-verde-maceio-al-130m2-id-2635873805/",-9.65757,-35.70833
0,7,65,1,2,390,1,0,2654021880,1194,1,1,0,1,3,0,0,1,1,320000,0,"Rua Hugo Corrêa Paes, 4 - Gruta de Lourdes, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-gruta-de-lourdes-maceio-al-65m2-id-2654021880/",-9.620311049238,-35.735751589046
0,NA,212,0,4,2000,0,0,2557487751,NA,1,0,0,0,3,1,0,0,4,2600000,0,"Avenida Silvio Carlos Viana, 550 - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-ponta-verde-maceio-al-212m2-id-2557487751/",-9.663669259541,-35.703147956036
1,11,91,0,2,550,1,0,2597821561,NA,1,1,1,1,3,1,0,0,2,693920,1,"Rua Prefeito Abdon Arroxelas, 106 - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-ponta-verde-maceio-al-91m2-id-2597821561/",-9.655726748337,-35.708066337907
0,2,45,0,1,NA,0,0,2645355962,NA,1,1,0,1,2,0,0,0,1,145000,0,"Rua José Bandeira - Jacintinho, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jacintinho-maceio-al-45m2-id-2645355962/",-9.641333751029,-35.717056530759
1,NA,349,0,6,NA,1,1,2540761923,NA,1,0,0,0,4,1,0,0,5,4900000,1,"Avenida Álvaro Otacílio, 000 - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-ponta-verde-maceio-al-349m2-id-2540761923/",-9.66026372714,-35.697507753275
1,6,64,0,1,572,0,0,2646306275,NA,1,0,0,0,3,1,0,0,NA,410000,0,"Rua Doutor Zeferino Rodrigues - Poço, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-poco-maceio-al-64m2-id-2646306275/",-9.669056444101,-35.719680039082
0,14,64,1,2,500,0,1,2643155555,1000,1,0,1,0,3,1,0,0,2,560000,1,"Avenida Eraldo Lins Cavalcante, 228 - Murilopolis, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-murilopolis-maceio-al-64m2-id-2643155555/",-9.66648,-35.73495
1,12,75,0,2,440,1,0,2649531670,1800,1,1,0,0,3,1,0,0,2,620000,0,"Rua Estudante Jader Izídio Malta de Araújo, 201 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jatiuca-maceio-al-75m2-id-2649531670/",-9.647295557001,-35.71229084235
0,NA,77,1,2,520,0,0,2649694579,135,0,0,0,0,3,0,0,0,1,380000,0,"Rua Hélio Pradines, 994 - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-sala-de-jantar-ponta-verde-maceio-al-77m2-id-2649694579/",-9.657480018054,-35.708330020173
NA,3,306,NA,5,3700,NA,NA,2636954259,NA,NA,NA,NA,NA,4,NA,NA,NA,4,3900000,NA,"Avenida Álvaro Otacílio, 963 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-jatiuca-maceio-al-306m2-id-2636954259/",-9.656535950527,-35.698496220261
1,6,81,0,2,840,1,0,2649209918,NA,1,1,0,0,3,0,0,0,2,590000,1,"Rua Coronel Alcides de Barros Ferreira, 258 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jatiuca-maceio-al-81m2-id-2649209918/",-9.646896809125,-35.702413317083
NA,NA,146,NA,4,NA,NA,NA,2567754857,NA,NA,NA,NA,NA,3,NA,NA,NA,3,1180000,NA,"Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-ponta-verde-maceio-al-146m2-id-2567754857/",-9.65757,-35.70833
1,NA,83,0,3,605,1,1,2651142071,272,1,1,0,0,3,1,0,0,2,670000,0,"Avenida Doutor Júlio Marques Luz, 59 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jatiuca-maceio-al-83m2-id-2651142071/",-9.653430008168,-35.699570009345
1,NA,42,0,1,450,1,1,2644049536,NA,1,0,1,0,1,1,0,0,1,495000,0,"Avenida Professor Sandoval Arroxelas - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-mobiliado-ponta-verde-maceio-al-42m2-id-2644049536/",-9.658891927357,-35.706451580394
0,4,97,0,3,830,1,0,2651013555,1400,0,0,1,0,2,1,0,0,1,450000,0,"Avenida Professor Sandoval Arroxelas - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-jardim-ponta-verde-maceio-al-97m2-id-2651013555/",-9.658891927357,-35.706451580394
1,7,55,1,2,475,1,0,2618398440,1250,1,0,1,0,2,1,0,0,1,420000,0,"Rua Luiz Campos Teixeira, 11 - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-ponta-verde-maceio-al-55m2-id-2618398440/",-9.660954617838,-35.708866369469
NA,NA,40,NA,1,385,NA,NA,2610176214,NA,NA,NA,NA,NA,1,NA,NA,NA,1,495000,NA,"Rua Professor Manoel Coelho Neto, 127 - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-jatiuca-maceio-al-40m2-id-2610176214/",-9.648349988111,-35.707069968668
0,2,60,1,2,430,1,0,2647493962,1300,0,1,0,0,2,1,0,0,1,250000,0,"Rua Marquês do Herval, 145 - Farol, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-farol-maceio-al-60m2-id-2647493962/",-9.651189986454,-35.740159962205
0,1,97,1,1,600,0,0,2628129079,NA,0,0,0,0,3,0,0,0,2,750000,0,"Rua Walfrido Rocha - Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-lavanderia-coletiva-jatiuca-maceio-al-97m2-id-2628129079/",-9.648242489476,-35.71028275001
NA,NA,118,NA,3,680,NA,NA,2590139398,NA,NA,NA,NA,NA,3,NA,NA,NA,2,1030000,NA,"Jatiúca, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-jatiuca-maceio-al-118m2-id-2590139398/",-9.64834,-35.70767
NA,NA,66,NA,1,NA,NA,NA,2586466834,NA,NA,NA,NA,NA,2,NA,NA,NA,2,778763,NA,"Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-ponta-verde-maceio-al-66m2-id-2586466834/",-9.65757,-35.70833
0,3,62,0,2,NA,0,0,2651149055,NA,0,0,1,0,2,0,0,0,1,165000,0,"Avenida General Luiz de França Albuquerque, 1 - Jacarecica, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-jacarecica-maceio-al-62m2-id-2651149055/",-9.603038348365,-35.680916272975
0,NA,63,0,1,380,1,0,2531016079,NA,1,0,0,0,3,0,0,0,NA,450000,0,"Rua Sara II, 136 - Mangabeiras, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-mangabeiras-maceio-al-63m2-id-2531016079/",-9.64448,-35.71308
0,NA,63,0,2,430,1,1,2619900618,800,1,1,1,0,3,1,0,0,1,543873,0,"Rua Hélio Pradines, 1027 - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-ponta-verde-maceio-al-63m2-id-2619900618/",-9.657639986676,-35.708420041813
1,1,91,0,3,NA,1,0,2589091471,NA,1,1,0,0,3,1,0,0,2,693920,0,"Rua Prefeito Abdon Arroxelas, 1055 - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-ponta-verde-maceio-al-91m2-id-2589091471/",-9.655879996557,-35.708520037918
1,NA,78,1,2,NA,1,1,2559738259,NA,1,1,1,0,3,1,0,0,2,842000,0,"Avenida Engenheiro Mário de Gusmão, 987 - Ponta Verde, Maceió - AL","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-ponta-verde-maceio-al-78m2-id-2559738259/",-9.662614017294,-35.699540079545
