"academia","andar","area","area_servico","banheiro","condominio","elevador","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","sauna","spa","vaga","valor","varanda_gourmet","endereco","tipo","url","latitude","longitude"
0,NA,150,0,2,280,0,1,2643131848,NA,1,0,1,0,2,0,0,2,530000,0,"rua 7 aracagy, 1 - Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-150m2-id-2643131848/",-2.54431397448,-44.198554151897
0,NA,130,0,2,NA,0,0,2646306096,NA,0,0,0,0,3,0,0,5,450000,1,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-closet-aracagy-sao-jose-de-ribamar-ma-130m2-id-2646306096/",-2.47975864141,-44.211260753471
NA,NA,40,NA,1,1,NA,NA,2645853259,1,NA,NA,NA,NA,2,NA,NA,1,172410,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645853259/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645864796,1,NA,NA,NA,NA,2,NA,NA,1,172021,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645864796/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645016598,1,NA,NA,NA,NA,2,NA,NA,1,172907,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645016598/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645018072,1,NA,NA,NA,NA,2,NA,NA,1,172906,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645018072/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645017671,1,NA,NA,NA,NA,2,NA,NA,1,172911,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645017671/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645734870,1,NA,NA,NA,NA,2,NA,NA,1,172411,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645734870/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645735070,1,NA,NA,NA,NA,2,NA,NA,1,172412,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645735070/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646107252,1,NA,NA,NA,NA,2,NA,NA,1,172406,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646107252/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646106428,1,NA,NA,NA,NA,2,NA,NA,1,172404,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646106428/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646105645,1,NA,NA,NA,NA,2,NA,NA,1,172401,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646105645/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646118159,1,NA,NA,NA,NA,2,NA,NA,1,172414,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646118159/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646664761,1,NA,NA,NA,NA,2,NA,NA,1,172412,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646664761/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645993871,1,NA,NA,NA,NA,2,NA,NA,1,172403,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645993871/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645995358,1,NA,NA,NA,NA,2,NA,NA,1,172420,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645995358/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645994484,1,NA,NA,NA,NA,2,NA,NA,1,172412,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645994484/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645851847,1,NA,NA,NA,NA,2,NA,NA,1,172402,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645851847/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645860290,1,NA,NA,NA,NA,2,NA,NA,1,172410,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645860290/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645862493,1,NA,NA,NA,NA,2,NA,NA,1,172402,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645862493/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645863160,1,NA,NA,NA,NA,2,NA,NA,1,172409,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645863160/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645862530,1,NA,NA,NA,NA,2,NA,NA,1,172407,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645862530/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645862961,1,NA,NA,NA,NA,2,NA,NA,1,172404,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645862961/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646695799,1,NA,NA,NA,NA,2,NA,NA,1,172402,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646695799/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646697562,1,NA,NA,NA,NA,2,NA,NA,1,172408,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646697562/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646694579,1,NA,NA,NA,NA,2,NA,NA,1,172401,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646694579/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646667258,1,NA,NA,NA,NA,2,NA,NA,1,172420,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646667258/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646660169,1,NA,NA,NA,NA,2,NA,NA,1,172401,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646660169/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646662190,1,NA,NA,NA,NA,2,NA,NA,1,172402,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646662190/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646665659,1,NA,NA,NA,NA,2,NA,NA,1,172416,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646665659/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646652527,1,NA,NA,NA,NA,2,NA,NA,1,172404,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646652527/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646662216,1,NA,NA,NA,NA,2,NA,NA,1,172407,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646662216/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646667054,1,NA,NA,NA,NA,2,NA,NA,1,172417,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646667054/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646650632,1,NA,NA,NA,NA,2,NA,NA,1,172410,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646650632/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646502666,1,NA,NA,NA,NA,2,NA,NA,1,172404,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646502666/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646116559,1,NA,NA,NA,NA,2,NA,NA,1,172913,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646116559/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646110575,1,NA,NA,NA,NA,2,NA,NA,1,172410,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646110575/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646120265,1,NA,NA,NA,NA,2,NA,NA,1,172418,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646120265/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646120668,1,NA,NA,NA,NA,2,NA,NA,1,172416,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646120668/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645994073,1,NA,NA,NA,NA,2,NA,NA,1,172416,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645994073/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645994490,1,NA,NA,NA,NA,2,NA,NA,1,172413,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645994490/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645994484,1,NA,NA,NA,NA,2,NA,NA,1,172412,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645994484/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645995068,1,NA,NA,NA,NA,2,NA,NA,1,172408,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645995068/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645994960,1,NA,NA,NA,NA,2,NA,NA,1,172404,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645994960/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645993871,1,NA,NA,NA,NA,2,NA,NA,1,172403,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645993871/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645994591,1,NA,NA,NA,NA,2,NA,NA,1,172402,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645994591/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645994883,1,NA,NA,NA,NA,2,NA,NA,1,172409,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645994883/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645990830,1,NA,NA,NA,NA,2,NA,NA,1,172406,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645990830/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645018075,1,NA,NA,NA,NA,2,NA,NA,1,172907,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645018075/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645016089,1,NA,NA,NA,NA,2,NA,NA,1,172905,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645016089/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645007757,1,NA,NA,NA,NA,2,NA,NA,1,172411,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645007757/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645005875,1,NA,NA,NA,NA,2,NA,NA,1,172409,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645005875/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645006154,1,NA,NA,NA,NA,2,NA,NA,1,172404,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645006154/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645003444,1,NA,NA,NA,NA,2,NA,NA,1,172419,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645003444/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645004028,1,NA,NA,NA,NA,2,NA,NA,1,172406,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645004028/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2644813474,1,NA,NA,NA,NA,2,NA,NA,1,172407,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2644813474/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2644812800,1,NA,NA,NA,NA,2,NA,NA,1,172410,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2644812800/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2644813227,1,NA,NA,NA,NA,2,NA,NA,1,172412,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2644813227/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2644815462,1,NA,NA,NA,NA,2,NA,NA,1,172409,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2644815462/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2644814896,1,NA,NA,NA,NA,2,NA,NA,1,172406,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2644814896/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2644813049,1,NA,NA,NA,NA,2,NA,NA,1,172414,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2644813049/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2644815268,1,NA,NA,NA,NA,2,NA,NA,1,172416,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2644815268/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2643760646,1,NA,NA,NA,NA,2,NA,NA,1,172910,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2643760646/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2643134611,1,NA,NA,NA,NA,2,NA,NA,1,172904,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2643134611/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646698159,1,NA,NA,NA,NA,2,NA,NA,1,172410,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646698159/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646695586,1,NA,NA,NA,NA,2,NA,NA,1,172414,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646695586/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646695798,1,NA,NA,NA,NA,2,NA,NA,1,172402,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646695798/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646695607,1,NA,NA,NA,NA,2,NA,NA,1,172419,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646695607/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646695483,1,NA,NA,NA,NA,2,NA,NA,1,172418,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646695483/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646106875,1,NA,NA,NA,NA,2,NA,NA,1,172419,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646106875/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646105645,1,NA,NA,NA,NA,2,NA,NA,1,172401,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646105645/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646118159,1,NA,NA,NA,NA,2,NA,NA,1,172414,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646118159/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646107252,1,NA,NA,NA,NA,2,NA,NA,1,172406,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646107252/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646106428,1,NA,NA,NA,NA,2,NA,NA,1,172404,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646106428/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646120732,1,NA,NA,NA,NA,2,NA,NA,1,172417,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646120732/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646115488,1,NA,NA,NA,NA,2,NA,NA,1,172412,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646115488/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645737662,1,NA,NA,NA,NA,2,NA,NA,1,172417,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645737662/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645738862,1,NA,NA,NA,NA,2,NA,NA,1,172419,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645738862/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645734870,1,NA,NA,NA,NA,2,NA,NA,1,172411,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645734870/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645005663,1,NA,NA,NA,NA,2,NA,NA,1,172412,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645005663/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645017671,1,NA,NA,NA,NA,2,NA,NA,1,172911,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645017671/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645016598,1,NA,NA,NA,NA,2,NA,NA,1,172907,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645016598/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2645018072,1,NA,NA,NA,NA,2,NA,NA,1,172906,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645018072/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2646660188,1,NA,NA,NA,NA,2,NA,NA,1,172406,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2646660188/",-2.55002,-44.06755
