academia,andar,area,area_servico,banheiro,condominio,elevador,endereco,espaco_gourmet,id,iptu,piscina,playground,portaria_24_horas,quadra_de_esporte,quarto,salao_de_festa,sauna,spa,tipo,url,vaga,valor,varanda_gourmet
0,,49.0,0,1.0,199.0,1.0,"Rua José Duarte do Nascimento, 100 - Bancários, João Pessoa - PB",0,2647326581,1.0,1.0,0,0,0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-bancarios-joao-pessoa-pb-49m2-id-2647326581/,1.0,233518.0,0
0,,57.0,0,1.0,,0,"Rua Maria Silvestre dos Santos - Jardim Cidade Universitária, João Pessoa - PB",1.0,2599566770,,0,1.0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-jardim-cidade-universitaria-joao-pessoa-pb-57m2-id-2599566770/,1.0,288000.0,0
,,85.0,,3.0,,,"Cabo Branco, João Pessoa - PB",,85026132,,,,,,3.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-cabo-branco-joao-pessoa-pb-85m2-id-85026132/,2.0,550000.0,
0,,58.0,0,2.0,360.0,0,"Rua Desembargador José de Farias - Altiplano Cabo Branco, João Pessoa - PB",0,2567790415,,1.0,0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-altiplano-cabo-branco-joao-pessoa-pb-58m2-id-2567790415/,1.0,280000.0,0
,,164.0,,6.0,1.0,,"Avenida Sapé, 100 - Manaíra, João Pessoa - PB",,2647326039,1.0,,,,,4.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-manaira-joao-pessoa-pb-164m2-id-2647326039/,2.0,984470.0,
1.0,,58.0,0,2.0,200.0,1.0,"Avenida Nabuco de Assis, 100 - Expedicionários, João Pessoa - PB",0,2647206073,1.0,1.0,0,0,0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-expedicionarios-joao-pessoa-pb-58m2-id-2647206073/,1.0,279430.0,0
1.0,,90.0,0,3.0,350.0,1.0,"Rua Luiz Edir Queiroz Marinho, 100 - Bessa, João Pessoa - PB",1.0,2647211039,1.0,1.0,1.0,0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-bessa-joao-pessoa-pb-90m2-id-2647211039/,2.0,598557.0,0
0,,84.0,0,2.0,557.0,0,"Avenida Bahia - Estados, João Pessoa - PB",0,2646843458,,1.0,0,0,1.0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-estados-joao-pessoa-pb-84m2-id-2646843458/,1.0,660000.0,0
,,52.0,,2.0,50.0,,"Rua Comerciante Edilson Paiva de Araújo, 100 - Jardim Cidade Universitária, João Pessoa - PB",,2647213642,190.0,,,,,2.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-jardim-cidade-universitaria-joao-pessoa-pb-52m2-id-2647213642/,1.0,199420.0,
,1.0,89.0,,1.0,20.0,,"Rua Aposentado Severino Nunes, 62 - José Américo de Almeida, João Pessoa - PB",,2596253394,270.0,,,,,3.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-jose-americo-de-almeida-joao-pessoa-pb-89m2-id-2596253394/,1.0,175000.0,
1.0,1.0,123.0,1.0,3.0,,1.0,"Rua José Patrício de Almeida - Jardim Oceania, João Pessoa - PB",0,2639106305,,1.0,1.0,0,0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-oceania-joao-pessoa-pb-123m2-id-2639106305/,2.0,1023705.0,1.0
,,77.0,,1.0,,,"Portal do Sol, João Pessoa - PB",,2632791917,,,,,,3.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-portal-do-sol-joao-pessoa-pb-77m2-id-2632791917/,,380000.0,
0,,48.0,0,1.0,,0,"Rua Alberto Teixeira, 10 - Ernani Sátiro, João Pessoa - PB",0,2638539579,,1.0,0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-ernani-satiro-joao-pessoa-pb-48m2-id-2638539579/,1.0,90000.0,0
1.0,5.0,170.0,0,5.0,1200.0,1.0,"Rua Silvino Lopes, 600 - Tambaú, João Pessoa - PB",0,2643375262,800.0,1.0,0,0,0,4.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-tambau-joao-pessoa-pb-170m2-id-2643375262/,2.0,740000.0,0
0,4.0,136.0,0,3.0,880.0,1.0,"Manaíra, João Pessoa - PB",0,2633141054,560.0,0,0,1.0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-manaira-joao-pessoa-pb-136m2-id-2633141054/,1.0,450000.0,0
1.0,1.0,65.0,0,2.0,,1.0,"Altiplano Cabo Branco, João Pessoa - PB",1.0,2628363933,,1.0,1.0,1.0,1.0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-altiplano-cabo-branco-joao-pessoa-pb-65m2-id-2628363933/,1.0,476450.0,1.0
0,,54.0,0,2.0,,1.0,"Rua São Miguel Arcanjo, 194 - Geisel, João Pessoa - PB",0,2642271202,,0,0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-elevador-geisel-joao-pessoa-pb-54m2-id-2642271202/,1.0,169900.0,0
0,,30.0,0,1.0,,0,"Rua Artur Monteiro Paiva, 251 - Bessa, João Pessoa - PB",1.0,2645061311,,1.0,0,0,0,1.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-bessa-joao-pessoa-pb-30m2-id-2645061311/,1.0,299000.0,0
0,3.0,91.0,1.0,2.0,530.0,1.0,"Rua Iracema Guedes Lins - Altiplano Cabo Branco, João Pessoa - PB",0,2649307291,3600.0,1.0,0,0,0,2.0,0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-altiplano-cabo-branco-joao-pessoa-pb-91m2-id-2649307291/,2.0,950000.0,1.0
0,1.0,76.0,1.0,2.0,676.0,1.0,"Brisamar, João Pessoa - PB",1.0,2630837484,,1.0,0,0,0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-brisamar-joao-pessoa-pb-76m2-id-2630837484/,2.0,420000.0,1.0
0,1.0,140.0,1.0,3.0,,1.0,"Rua Nossa Senhora dos Navegantes, 426 - Tambaú, João Pessoa - PB",0,2594056783,,0,0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-tambau-joao-pessoa-pb-140m2-id-2594056783/,1.0,699000.0,0
0,11.0,175.0,0,6.0,1650.0,1.0,"Rua João Câncio, 762 - Manaíra, João Pessoa - PB",0,2629323082,1311.0,1.0,0,1.0,0,4.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-manaira-joao-pessoa-pb-175m2-id-2629323082/,3.0,660000.0,0
