academia,area,area_servico,banheiro,condominio,elevador,espaco_gourmet,iptu,piscina,playground,portaria_24_horas,quadra_de_esporte,quarto,salao_de_festa,sauna,spa,tipo,vaga,valor,varanda_gourmet,latitude,longitude,area_aluguel,valor_aluguel,qnt_beneficio
0.0,180.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,casas,1.0,220000.0,0.0,-7.1776445,-34.869787443945455,60.0,900.0,
0.0,64.0,0.0,1.0,,1.0,0.0,,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,apartamentos,2.0,325176.0,0.0,-7.1324,-34.82829,98.0,5850.0,227.0
0.0,59.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,apartamentos,1.0,268710.0,0.0,-7.123029999027,-34.849649972678,67.0,2950.0,14.0
0.0,137.0,0.0,3.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,,550000.0,0.0,-7.0812307,-34.8346477,62.0,3500.0,
0.0,111.0,1.0,3.0,650.0,1.0,1.0,,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,apartamentos,2.0,450000.0,0.0,-7.115844741896,-34.835476250443,67.0,2550.0,92.0
0.0,62.0,1.0,1.0,219.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,215000.0,0.0,-7.075401146447,-34.845946550367,60.0,2400.0,65.0
1.0,71.0,0.0,2.0,500.0,1.0,1.0,300.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,apartamentos,1.0,580000.0,0.0,-7.1049787,-34.8344596,60.0,2800.0,
1.0,77.0,0.0,2.0,,1.0,1.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,830618.0,0.0,-7.08161,-34.83475,62.0,3500.0,
0.0,61.0,1.0,2.0,,1.0,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,apartamentos,1.0,816711.0,1.0,-7.1245666,-34.8238785,56.0,3500.0,
0.0,265.0,1.0,5.0,,1.0,0.0,,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,apartamentos,,1670000.0,0.0,-7.1336871,-34.8279943,98.0,5850.0,227.0
0.0,120.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,2.0,430000.0,0.0,-7.1214602,-34.8379003,67.0,2550.0,92.0
0.0,90.0,0.0,1.0,,0.0,1.0,150.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,casas,2.0,320000.0,0.0,-7.19064526696,-34.853615464643,57.5,870.0,
0.0,121.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,2.0,1100000.0,0.0,-7.113700018783,-34.852680030676,95.0,2850.0,15.0
0.0,356.0,0.0,8.0,953.0,0.0,0.0,113.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,casas_de_condominio,4.0,3500000.0,1.0,-7.153378155486,-34.817668552854,76.0,2200.0,75.0
0.0,134.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,457500.0,0.0,-7.11862,-34.8537,95.0,2850.0,15.0
0.0,27.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,flats,,471000.0,0.0,-7.11487,-34.82656,49.0,3000.0,24.0
0.0,95.0,0.0,4.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,1124550.0,0.0,-7.12351,-34.82614,56.0,3500.0,
0.0,62.0,1.0,2.0,,1.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,apartamentos,1.0,750000.0,0.0,-7.1353414,-34.8196967,56.0,3500.0,
1.0,24.0,0.0,1.0,550.0,1.0,1.0,306.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,flats,1.0,306000.0,1.0,-7.084790084851,-34.833285051562,60.0,2400.0,65.0
0.0,73.0,0.0,2.0,83.0,0.0,0.0,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,apartamentos,1.0,294999.0,0.0,-7.1483721,-34.8385343,61.0,1500.0,120.0
1.0,21.0,0.0,1.0,,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,apartamentos,1.0,373000.0,0.0,-7.1166557,-34.8231072,49.0,3000.0,24.0
0.0,54.0,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,209000.0,0.0,-7.14452747147,-34.845985213409,61.0,1500.0,120.0
0.0,57.0,0.0,1.0,,0.0,1.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,315000.0,0.0,-7.08955,-34.84185,67.0,3000.0,13.0
0.0,231.0,1.0,5.0,650.0,1.0,0.0,,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,apartamentos,3.0,1450000.0,0.0,-7.0812307,-34.8346477,62.0,3500.0,
0.0,45.0,0.0,1.0,10.0,0.0,1.0,10.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,170000.0,1.0,-7.095014996405,-34.869620024632,,,
1.0,60.0,0.0,2.0,411.0,1.0,1.0,,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,apartamentos,1.0,350000.0,0.0,-7.1135119,-34.8501679,95.0,2850.0,15.0
1.0,62.0,1.0,2.0,477.0,1.0,0.0,,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,apartamentos,1.0,310000.0,0.0,-7.1049787,-34.8344596,60.0,2800.0,
0.0,204.0,0.0,5.0,,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,apartamentos,2.0,650000.0,0.0,-7.1153426,-34.8257456,49.0,3000.0,24.0
1.0,23.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,flats,,318000.0,0.0,-7.0918111,-34.8346632,62.0,3500.0,
0.0,50.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,239360.0,0.0,-7.1235825,-34.8527981,60.0,2450.0,
0.0,126.0,0.0,3.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,483000.0,1.0,-7.1455165,-34.8414794,61.0,1500.0,120.0
0.0,50.0,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,170000.0,0.0,-7.1833226,-34.8624575,52.0,850.0,37.0
0.0,52.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,165000.0,0.0,-7.1750133,-34.8420171,53.0,1200.0,3201.0
1.0,55.0,0.0,1.0,,0.0,1.0,,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,apartamentos,1.0,165000.0,0.0,-7.1488492,-34.8161888,76.0,2200.0,75.0
0.0,91.0,0.0,3.0,,1.0,1.0,,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,apartamentos,2.0,634708.0,0.0,-7.1324,-34.82829,98.0,5850.0,227.0
0.0,59.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,166000.0,0.0,-7.1628027,-34.8687431,32.5,475.0,500.0
0.0,37.0,0.0,1.0,,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,apartamentos,1.0,520000.0,0.0,-7.1166557,-34.8231072,49.0,3000.0,24.0
0.0,64.0,0.0,1.0,90.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,280000.0,0.0,-7.14625,-34.83675,61.0,1500.0,120.0
0.0,120.0,1.0,3.0,565.0,1.0,0.0,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,450000.0,0.0,-7.1318558,-34.8236608,56.0,3500.0,
1.0,510.0,1.0,5.0,,1.0,0.0,,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,apartamentos,6.0,4950000.0,0.0,-7.1336871,-34.8279943,98.0,5850.0,227.0
0.0,65.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,314900.0,0.0,-7.0673665,-34.843179,60.0,2400.0,65.0
0.0,196.0,0.0,4.0,,0.0,0.0,500.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,casas,2.0,890000.0,1.0,-7.06622,-34.84388,60.0,2400.0,65.0
0.0,600.0,1.0,4.0,,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,casas,3.0,700000.0,0.0,-7.1214602,-34.8379003,67.0,2550.0,92.0
0.0,390.0,1.0,6.0,750.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,casas_de_condominio,2.0,2000000.0,0.0,-7.15334,-34.82212,76.0,2200.0,75.0
0.0,68.0,1.0,2.0,,1.0,1.0,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,364913.0,0.0,-7.1021547,-34.8401164,60.0,2800.0,
0.0,56.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,148000.0,0.0,-7.115583114973,-34.869406062278,55.0,800.0,37.0
0.0,175.0,0.0,2.0,220.0,1.0,1.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,2.0,600000.0,1.0,-7.1779086,-34.8707904,60.0,900.0,
1.0,363.0,1.0,3.0,650.0,0.0,0.0,,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,casas,2.0,1450000.0,0.0,-7.1336871,-34.8279943,98.0,5850.0,227.0
1.0,146.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,apartamentos,2.0,1198208.0,0.0,-7.1214602,-34.8379003,67.0,2550.0,92.0
0.0,60.0,0.0,2.0,,1.0,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,2.0,455000.0,0.0,-7.0877719,-34.8359098,62.0,3500.0,
0.0,115.0,0.0,1.0,600.0,1.0,0.0,,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,apartamentos,1.0,380000.0,0.0,-7.1049787,-34.8344596,60.0,2800.0,
0.0,114.0,1.0,2.0,490.0,1.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,450000.0,0.0,-7.0812307,-34.8346477,62.0,3500.0,
0.0,600.0,0.0,6.0,,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,casas_de_condominio,4.0,5000000.0,0.0,-7.1488492,-34.8161888,76.0,2200.0,75.0
1.0,400.0,0.0,7.0,950.0,0.0,1.0,500.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,casas,4.0,2650000.0,0.0,-7.153378155486,-34.817668552854,76.0,2200.0,75.0
0.0,55.0,0.0,1.0,,1.0,1.0,,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,270000.0,1.0,-7.131692019455,-34.830935094094,98.0,5850.0,227.0
0.0,64.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,475000.0,0.0,-7.08161,-34.83475,62.0,3500.0,
0.0,56.0,1.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,219000.0,0.0,-7.1235825,-34.8527981,60.0,2450.0,
0.0,80.0,0.0,3.0,520.0,1.0,0.0,,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,apartamentos,1.0,480000.0,0.0,-7.1336871,-34.8279943,98.0,5850.0,227.0
1.0,44.0,0.0,1.0,,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,apartamentos,1.0,580000.0,0.0,-7.0918111,-34.8346632,62.0,3500.0,
0.0,103.0,0.0,2.0,500.0,1.0,1.0,400.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,apartamentos,2.0,495000.0,0.0,-7.1192655,-34.8283319,49.0,3000.0,24.0
0.0,51.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,192000.0,0.0,-7.1551066,-34.8364492,63.0,1700.0,22.0
1.0,89.0,0.0,2.0,,1.0,1.0,,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,apartamentos,2.0,620000.0,0.0,-7.1153426,-34.8257456,49.0,3000.0,24.0
0.0,57.0,1.0,2.0,,1.0,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,479900.0,1.0,-7.0812307,-34.8346477,62.0,3500.0,
0.0,980.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,terrenos_lotes_e_condominios,,300000.0,0.0,-7.145478291571,-34.870753384675,,,99.0
1.0,257.0,0.0,6.0,1500.0,1.0,1.0,300.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,apartamentos,3.0,1500000.0,0.0,-7.1098108,-34.836854,60.0,2800.0,
0.0,63.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,523327.0,0.0,-7.099100000737,-34.836670008878,60.0,2800.0,
0.0,175.0,1.0,1.0,,0.0,0.0,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,casas,2.0,999000.0,0.0,-7.175833767483,-34.845797730591,,,93.0
0.0,75.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,169900.0,0.0,-7.16713985,-34.87342666322093,,,184.0
1.0,27.0,0.0,1.0,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,apartamentos,1.0,199900.0,0.0,-7.11969,-34.84514,67.0,2950.0,14.0
1.0,63.0,0.0,2.0,,0.0,0.0,,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,apartamentos,1.0,391132.0,0.0,-7.0812307,-34.8346477,62.0,3500.0,
1.0,66.0,0.0,2.0,,1.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,,911400.0,0.0,-7.08161,-34.83475,62.0,3500.0,
1.0,96.0,1.0,2.0,720.0,1.0,0.0,,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,apartamentos,1.0,600000.0,0.0,-7.1147083,-34.8466675,55.0,2100.0,1.0
0.0,58.0,0.0,2.0,180.0,0.0,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,219000.0,0.0,-7.0838661,-34.8368903,62.0,3500.0,
1.0,63.0,0.0,2.0,,1.0,1.0,,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,apartamentos,1.0,293454.0,0.0,-7.1336871,-34.8279943,98.0,5850.0,227.0
0.0,134.0,1.0,5.0,950.0,1.0,0.0,1000.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,apartamentos,2.0,780000.0,1.0,-7.0812307,-34.8346477,62.0,3500.0,
1.0,60.0,1.0,2.0,,1.0,1.0,1500.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,apartamentos,1.0,440000.0,0.0,-7.124832977327,-34.82436135008,56.0,3500.0,
0.0,92.0,1.0,1.0,492.0,1.0,0.0,514.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,686250.0,0.0,-7.0812307,-34.8346477,62.0,3500.0,
0.0,78.0,0.0,2.0,662.0,1.0,1.0,800.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,apartamentos,2.0,450000.0,0.0,-7.1173919,-34.8388179,80.0,2700.0,
1.0,81.0,1.0,1.0,705.0,1.0,0.0,,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,apartamentos,2.0,590000.0,0.0,-7.1049787,-34.8344596,60.0,2800.0,
0.0,32.0,0.0,1.0,,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,flats,1.0,317000.0,0.0,-7.117465040117,-34.82914800476,49.0,3000.0,24.0
0.0,54.0,0.0,2.0,400.0,1.0,1.0,,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,apartamentos,1.0,300000.0,1.0,-7.159450017921,-34.816809969403,76.0,2200.0,75.0
0.0,79.0,0.0,2.0,,1.0,0.0,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,2.0,533000.0,0.0,-7.1353414,-34.8196967,56.0,3500.0,
0.0,136.0,0.0,3.0,1015.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,apartamentos,2.0,870000.0,0.0,-7.1353414,-34.8196967,56.0,3500.0,
0.0,158.0,0.0,4.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,casas,3.0,860000.0,0.0,-7.1488492,-34.8161888,76.0,2200.0,75.0
1.0,24.0,0.0,1.0,230.0,1.0,1.0,340.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,apartamentos,30.0,324525.0,0.0,-7.0918111,-34.8346632,62.0,3500.0,
0.0,350.0,0.0,5.0,,0.0,0.0,,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,casas,8.0,1598000.0,1.0,-7.1488492,-34.8161888,76.0,2200.0,75.0
0.0,40.0,0.0,1.0,320.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,apartamentos,1.0,240000.0,0.0,-7.132512798353,-34.840914416063,55.0,850.0,95.0
0.0,78.0,0.0,2.0,1100.0,1.0,0.0,900.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,670000.0,0.0,-7.0960099,-34.8335494,62.0,3500.0,
0.0,420.0,1.0,4.0,,0.0,0.0,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,casas,5.0,1800000.0,0.0,-7.08161,-34.83475,62.0,3500.0,
0.0,2385.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,flats,,327556.0,0.0,-7.11487,-34.82656,49.0,3000.0,24.0
0.0,37.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,apartamentos,1.0,230761.0,0.0,-7.072060680225,-34.840534617873,60.0,2400.0,65.0
1.0,31.0,0.0,1.0,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,flats,,435000.0,0.0,-7.12351,-34.82614,56.0,3500.0,
0.0,71.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,,276000.0,0.0,-7.1488492,-34.8161888,76.0,2200.0,75.0
0.0,48.0,1.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,309000.0,1.0,-7.069880015715,-34.842779997197,60.0,2400.0,65.0
0.0,65.0,1.0,3.0,590.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,apartamentos,1.0,370000.0,0.0,-7.1049787,-34.8344596,60.0,2800.0,
1.0,101.0,0.0,1.0,,1.0,1.0,,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,apartamentos,2.0,480000.0,0.0,-7.1153426,-34.8257456,49.0,3000.0,24.0
0.0,108.0,1.0,5.0,,1.0,0.0,,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,apartamentos,2.0,518250.0,0.0,-7.0812307,-34.8346477,62.0,3500.0,
0.0,96.0,0.0,1.0,,0.0,0.0,,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,apartamentos,1.0,890409.0,0.0,-7.1148299,-34.8392392,80.0,2700.0,
0.0,400.0,1.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,casas,,399000.0,0.0,-7.116169202931,-34.864496085929,,,
1.0,64.0,1.0,2.0,,1.0,0.0,,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,apartamentos,1.0,476000.0,0.0,-7.1341795,-34.8335964,98.0,5850.0,227.0
0.0,320.0,1.0,5.0,10.0,0.0,0.0,10.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,casas_de_condominio,4.0,2300000.0,0.0,-7.160380011033,-34.813984974666,76.0,2200.0,75.0
0.0,111.0,1.0,3.0,739.0,1.0,0.0,,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,apartamentos,2.0,799000.0,1.0,-7.1001467,-34.8398204,60.0,2800.0,
0.0,58.0,1.0,2.0,150.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,265000.0,0.0,-7.0711685,-34.8426448,60.0,2400.0,65.0
0.0,245.0,0.0,3.0,1370.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,,2200000.0,0.0,-7.1336871,-34.8279943,98.0,5850.0,227.0
0.0,87.0,0.0,2.0,,1.0,0.0,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,2.0,550000.0,0.0,-7.0812307,-34.8346477,62.0,3500.0,
1.0,121.0,0.0,4.0,880.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,apartamentos,2.0,630000.0,0.0,-7.0812307,-34.8346477,62.0,3500.0,
0.0,92.0,0.0,1.0,,1.0,1.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,549000.0,0.0,-7.1436845,-34.8436991,61.0,1500.0,120.0
1.0,131.0,1.0,4.0,,1.0,0.0,,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,apartamentos,3.0,936600.0,0.0,-7.124548131417,-34.832215668352,67.0,2550.0,92.0
0.0,52.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,,179900.0,0.0,-7.1150428,-34.8567486,95.0,2850.0,15.0
0.0,45.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,flats,1.0,630000.0,0.0,-7.12351,-34.82614,56.0,3500.0,
0.0,90.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,casas,2.0,169900.0,0.0,-7.1668402,-34.8352224,53.0,1200.0,3201.0
0.0,55.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,219000.0,0.0,-7.1235825,-34.8527981,60.0,2450.0,
0.0,99.0,0.0,1.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,169000.0,1.0,-7.16713985,-34.87342666322093,,,184.0
1.0,255.0,0.0,5.0,,1.0,1.0,,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,apartamentos,4.0,1904780.0,0.0,-7.1147083,-34.8466675,55.0,2100.0,1.0
0.0,120.0,1.0,4.0,800.0,1.0,0.0,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,2.0,480000.0,0.0,-7.108079994613,-34.831870028205,60.0,2800.0,
0.0,98.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,440000.0,0.0,-7.0712264,-34.8428728,60.0,2400.0,65.0
0.0,87.0,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,2.0,300000.0,0.0,-7.181697451688,-34.870691655997,60.0,900.0,
0.0,52.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,,561880.0,0.0,-7.08161,-34.83475,62.0,3500.0,
0.0,54.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,259130.0,0.0,-7.1006548,-34.8550283,59.0,1250.0,82.0
0.0,75.0,1.0,3.0,460.0,1.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,379000.0,0.0,-7.072266,-34.8386799,60.0,2400.0,65.0
1.0,83.0,1.0,2.0,,1.0,1.0,,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,apartamentos,2.0,690000.0,0.0,-7.1112558,-34.8355826,60.0,2800.0,
1.0,84.0,1.0,2.0,520.0,1.0,1.0,,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,apartamentos,1.0,400000.0,0.0,-7.0983434,-34.8343666,60.0,2800.0,
0.0,77.0,0.0,1.0,150.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,1.0,285000.0,0.0,-7.1359391,-34.8284919,98.0,5850.0,227.0
0.0,110.0,0.0,3.0,,0.0,0.0,,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,apartamentos,2.0,620000.0,0.0,-7.1214602,-34.8379003,67.0,2550.0,92.0
1.0,224.0,0.0,1.0,,0.0,1.0,,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,apartamentos,4.0,2400000.0,0.0,-7.114702,-34.8405121,80.0,2700.0,
0.0,120.0,0.0,5.0,900.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,apartamentos,2.0,700000.0,0.0,-7.1153426,-34.8257456,49.0,3000.0,24.0
0.0,90.0,1.0,2.0,600.0,1.0,0.0,,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,apartamentos,1.0,500000.0,0.0,-7.1049787,-34.8344596,60.0,2800.0,
0.0,57.0,1.0,2.0,,1.0,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,406000.0,0.0,-7.10376,-34.83019,60.0,2800.0,
0.0,192.0,1.0,4.0,1400.0,1.0,1.0,,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,apartamentos,4.0,1100000.0,0.0,-7.0812307,-34.8346477,62.0,3500.0,
0.0,67.0,0.0,3.0,120.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,262500.0,0.0,-7.0673665,-34.843179,60.0,2400.0,65.0
0.0,180.0,0.0,2.0,490.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,casas,1.0,1200000.0,0.0,-7.15334,-34.82212,76.0,2200.0,75.0
0.0,49.0,0.0,2.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,apartamentos,1.0,122660.0,0.0,-7.1953413,-34.8730632,50.0,800.0,494.0
1.0,60.0,0.0,2.0,,0.0,0.0,,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,apartamentos,2.0,590000.0,0.0,-7.0673665,-34.843179,60.0,2400.0,65.0
